"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 5394"
"Start Time: 10/24/2019 10:29:09.787 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"51","10/24/2019 10:29:09.838 AM","-1.208","-0.026"
"52","10/24/2019 10:29:09.839 AM","-1.208","-0.026"
"53","10/24/2019 10:29:09.840 AM","-1.208","-0.027"
"54","10/24/2019 10:29:09.841 AM","-1.208","-0.026"
"55","10/24/2019 10:29:09.842 AM","-1.208","-0.025"
"56","10/24/2019 10:29:09.843 AM","-1.209","-0.026"
"57","10/24/2019 10:29:09.844 AM","-1.208","-0.026"
"58","10/24/2019 10:29:09.845 AM","-1.209","-0.026"
"59","10/24/2019 10:29:09.846 AM","-1.208","-0.025"
"60","10/24/2019 10:29:09.847 AM","-1.208","-0.026"
"61","10/24/2019 10:29:09.848 AM","-1.209","-0.026"
"62","10/24/2019 10:29:09.849 AM","-1.208","-0.026"
"63","10/24/2019 10:29:09.850 AM","-1.208","-0.026"
"64","10/24/2019 10:29:09.851 AM","-1.209","-0.025"
"65","10/24/2019 10:29:09.852 AM","-1.209","-0.026"
"66","10/24/2019 10:29:09.853 AM","-1.208","-0.026"
"67","10/24/2019 10:29:09.854 AM","-1.208","-0.026"
"68","10/24/2019 10:29:09.855 AM","-1.208","-0.027"
"69","10/24/2019 10:29:09.856 AM","-1.209","-0.027"
"70","10/24/2019 10:29:09.857 AM","-1.209","-0.026"
"71","10/24/2019 10:29:09.858 AM","-1.208","-0.027"
"72","10/24/2019 10:29:09.859 AM","-1.209","-0.026"
"73","10/24/2019 10:29:09.860 AM","-1.208","-0.026"
"74","10/24/2019 10:29:09.861 AM","-1.209","-0.027"
"75","10/24/2019 10:29:09.862 AM","-1.209","-0.026"
"76","10/24/2019 10:29:09.863 AM","-1.209","-0.026"
"77","10/24/2019 10:29:09.864 AM","-1.208","-0.026"
"78","10/24/2019 10:29:09.865 AM","-1.208","-0.026"
"79","10/24/2019 10:29:09.866 AM","-1.209","-0.026"
"80","10/24/2019 10:29:09.867 AM","-1.208","-0.026"
"81","10/24/2019 10:29:09.868 AM","-1.209","-0.026"
"82","10/24/2019 10:29:09.869 AM","-1.208","-0.027"
"83","10/24/2019 10:29:09.870 AM","-1.209","-0.027"
"84","10/24/2019 10:29:09.871 AM","-1.208","-0.026"
"85","10/24/2019 10:29:09.872 AM","-1.208","-0.027"
"86","10/24/2019 10:29:09.873 AM","-1.208","-0.027"
"87","10/24/2019 10:29:09.874 AM","-1.208","-0.026"
"88","10/24/2019 10:29:09.875 AM","-1.209","-0.026"
"89","10/24/2019 10:29:09.876 AM","-1.208","-0.027"
"90","10/24/2019 10:29:09.877 AM","-1.208","-0.026"
"91","10/24/2019 10:29:09.878 AM","-1.208","-0.027"
"92","10/24/2019 10:29:09.879 AM","-1.209","-0.027"
"93","10/24/2019 10:29:09.880 AM","-1.208","-0.027"
"94","10/24/2019 10:29:09.881 AM","-1.208","-0.028"
"95","10/24/2019 10:29:09.882 AM","-1.208","-0.027"
"96","10/24/2019 10:29:09.883 AM","-1.208","-0.027"
"97","10/24/2019 10:29:09.884 AM","-1.208","-0.026"
"98","10/24/2019 10:29:09.885 AM","-1.208","-0.026"
"99","10/24/2019 10:29:09.886 AM","-1.208","-0.027"
"100","10/24/2019 10:29:09.887 AM","-1.208","-0.028"
"101","10/24/2019 10:29:09.888 AM","-1.209","-0.027"
"102","10/24/2019 10:29:09.889 AM","-1.208","-0.027"
"103","10/24/2019 10:29:09.890 AM","-1.208","-0.027"
"104","10/24/2019 10:29:09.891 AM","-1.209","-0.027"
"105","10/24/2019 10:29:09.892 AM","-1.208","-0.028"
"106","10/24/2019 10:29:09.893 AM","-1.208","-0.028"
"107","10/24/2019 10:29:09.894 AM","-1.208","-0.027"
"108","10/24/2019 10:29:09.895 AM","-1.209","-0.027"
"109","10/24/2019 10:29:09.896 AM","-1.209","-0.027"
"110","10/24/2019 10:29:09.897 AM","-1.208","-0.027"
"111","10/24/2019 10:29:09.898 AM","-1.208","-0.027"
"112","10/24/2019 10:29:09.899 AM","-1.208","-0.027"
"113","10/24/2019 10:29:09.900 AM","-1.208","-0.027"
"114","10/24/2019 10:29:09.901 AM","-1.208","-0.027"
"115","10/24/2019 10:29:09.902 AM","-1.209","-0.027"
"116","10/24/2019 10:29:09.903 AM","-1.208","-0.027"
"117","10/24/2019 10:29:09.904 AM","-1.209","-0.026"
"118","10/24/2019 10:29:09.905 AM","-1.209","-0.027"
"119","10/24/2019 10:29:09.906 AM","-1.208","-0.027"
"120","10/24/2019 10:29:09.907 AM","-1.208","-0.027"
"121","10/24/2019 10:29:09.908 AM","-1.208","-0.027"
"122","10/24/2019 10:29:09.909 AM","-1.209","-0.027"
"123","10/24/2019 10:29:09.910 AM","-1.208","-0.026"
"124","10/24/2019 10:29:09.911 AM","-1.208","-0.026"
"125","10/24/2019 10:29:09.912 AM","-1.208","-0.025"
"126","10/24/2019 10:29:09.913 AM","-1.208","-0.026"
"127","10/24/2019 10:29:09.914 AM","-1.208","-0.025"
"128","10/24/2019 10:29:09.915 AM","-1.209","-0.026"
"129","10/24/2019 10:29:09.916 AM","-1.209","-0.026"
"130","10/24/2019 10:29:09.917 AM","-1.208","-0.026"
"131","10/24/2019 10:29:09.918 AM","-1.208","-0.025"
"132","10/24/2019 10:29:09.919 AM","-1.209","-0.025"
"133","10/24/2019 10:29:09.920 AM","-1.209","-0.025"
"134","10/24/2019 10:29:09.921 AM","-1.208","-0.025"
"135","10/24/2019 10:29:09.922 AM","-1.208","-0.025"
"136","10/24/2019 10:29:09.923 AM","-1.208","-0.025"
"137","10/24/2019 10:29:09.924 AM","-1.209","-0.025"
"138","10/24/2019 10:29:09.925 AM","-1.208","-0.026"
"139","10/24/2019 10:29:09.926 AM","-1.208","-0.026"
"140","10/24/2019 10:29:09.927 AM","-1.209","-0.025"
"141","10/24/2019 10:29:09.928 AM","-1.208","-0.025"
"142","10/24/2019 10:29:09.929 AM","-1.209","-0.026"
"143","10/24/2019 10:29:09.930 AM","-1.209","-0.025"
"144","10/24/2019 10:29:09.931 AM","-1.209","-0.025"
"145","10/24/2019 10:29:09.932 AM","-1.209","-0.025"
"146","10/24/2019 10:29:09.933 AM","-1.208","-0.025"
"147","10/24/2019 10:29:09.934 AM","-1.208","-0.025"
"148","10/24/2019 10:29:09.935 AM","-1.208","-0.025"
"149","10/24/2019 10:29:09.936 AM","-1.209","-0.024"
"150","10/24/2019 10:29:09.937 AM","-1.208","-0.026"
"151","10/24/2019 10:29:09.938 AM","-1.207","-0.025"
"152","10/24/2019 10:29:09.939 AM","-1.209","-0.025"
"153","10/24/2019 10:29:09.940 AM","-1.209","-0.025"
"154","10/24/2019 10:29:09.941 AM","-1.209","-0.025"
"155","10/24/2019 10:29:09.942 AM","-1.208","-0.025"
"156","10/24/2019 10:29:09.943 AM","-1.208","-0.024"
"157","10/24/2019 10:29:09.944 AM","-1.208","-0.025"
"158","10/24/2019 10:29:09.945 AM","-1.209","-0.025"
"159","10/24/2019 10:29:09.946 AM","-1.208","-0.025"
"160","10/24/2019 10:29:09.947 AM","-1.209","-0.025"
"161","10/24/2019 10:29:09.948 AM","-1.208","-0.025"
"162","10/24/2019 10:29:09.949 AM","-1.208","-0.025"
"163","10/24/2019 10:29:09.950 AM","-1.209","-0.024"
"164","10/24/2019 10:29:09.951 AM","-1.209","-0.025"
"165","10/24/2019 10:29:09.952 AM","-1.208","-0.025"
"166","10/24/2019 10:29:09.953 AM","-1.208","-0.024"
"167","10/24/2019 10:29:09.954 AM","-1.210","-0.025"
"168","10/24/2019 10:29:09.955 AM","-1.208","-0.025"
"169","10/24/2019 10:29:09.956 AM","-1.208","-0.025"
"170","10/24/2019 10:29:09.957 AM","-1.208","-0.025"
"171","10/24/2019 10:29:09.958 AM","-1.209","-0.025"
"172","10/24/2019 10:29:09.959 AM","-1.209","-0.024"
"173","10/24/2019 10:29:09.960 AM","-1.208","-0.024"
"174","10/24/2019 10:29:09.961 AM","-1.208","-0.024"
"175","10/24/2019 10:29:09.962 AM","-1.208","-0.024"
"176","10/24/2019 10:29:09.963 AM","-1.209","-0.024"
"177","10/24/2019 10:29:09.964 AM","-1.208","-0.025"
"178","10/24/2019 10:29:09.965 AM","-1.209","-0.024"
"179","10/24/2019 10:29:09.966 AM","-1.208","-0.024"
"180","10/24/2019 10:29:09.967 AM","-1.208","-0.024"
"181","10/24/2019 10:29:09.968 AM","-1.209","-0.025"
"182","10/24/2019 10:29:09.969 AM","-1.209","-0.025"
"183","10/24/2019 10:29:09.970 AM","-1.209","-0.024"
"184","10/24/2019 10:29:09.971 AM","-1.208","-0.024"
"185","10/24/2019 10:29:09.972 AM","-1.209","-0.025"
"186","10/24/2019 10:29:09.973 AM","-1.209","-0.025"
"187","10/24/2019 10:29:09.974 AM","-1.208","-0.024"
"188","10/24/2019 10:29:09.975 AM","-1.208","-0.025"
"189","10/24/2019 10:29:09.976 AM","-1.208","-0.025"
"190","10/24/2019 10:29:09.977 AM","-1.208","-0.025"
"191","10/24/2019 10:29:09.978 AM","-1.208","-0.025"
"192","10/24/2019 10:29:09.979 AM","-1.209","-0.026"
"193","10/24/2019 10:29:09.980 AM","-1.208","-0.025"
"194","10/24/2019 10:29:09.981 AM","-1.208","-0.024"
"195","10/24/2019 10:29:09.982 AM","-1.208","-0.025"
"196","10/24/2019 10:29:09.983 AM","-1.208","-0.025"
"197","10/24/2019 10:29:09.984 AM","-1.208","-0.025"
"198","10/24/2019 10:29:09.985 AM","-1.208","-0.025"
"199","10/24/2019 10:29:09.986 AM","-1.209","-0.026"
"200","10/24/2019 10:29:09.987 AM","-1.208","-0.025"
"201","10/24/2019 10:29:09.988 AM","-1.208","-0.025"
"202","10/24/2019 10:29:09.989 AM","-1.208","-0.026"
"203","10/24/2019 10:29:09.990 AM","-1.208","-0.025"
"204","10/24/2019 10:29:09.991 AM","-1.209","-0.025"
"205","10/24/2019 10:29:09.992 AM","-1.208","-0.027"
"206","10/24/2019 10:29:09.993 AM","-1.209","-0.026"
"207","10/24/2019 10:29:09.994 AM","-1.208","-0.027"
"208","10/24/2019 10:29:09.995 AM","-1.208","-0.025"
"209","10/24/2019 10:29:09.996 AM","-1.208","-0.026"
"210","10/24/2019 10:29:09.997 AM","-1.208","-0.026"
"211","10/24/2019 10:29:09.998 AM","-1.209","-0.026"
"212","10/24/2019 10:29:09.999 AM","-1.208","-0.026"
"213","10/24/2019 10:29:10.000 AM","-1.209","-0.026"
"214","10/24/2019 10:29:10.001 AM","-1.209","-0.026"
"215","10/24/2019 10:29:10.002 AM","-1.208","-0.026"
"216","10/24/2019 10:29:10.003 AM","-1.208","-0.026"
"217","10/24/2019 10:29:10.004 AM","-1.208","-0.026"
"218","10/24/2019 10:29:10.005 AM","-1.208","-0.026"
"219","10/24/2019 10:29:10.006 AM","-1.208","-0.026"
"220","10/24/2019 10:29:10.007 AM","-1.208","-0.025"
"221","10/24/2019 10:29:10.008 AM","-1.208","-0.026"
"222","10/24/2019 10:29:10.009 AM","-1.208","-0.026"
"223","10/24/2019 10:29:10.010 AM","-1.208","-0.026"
"224","10/24/2019 10:29:10.011 AM","-1.208","-0.026"
"225","10/24/2019 10:29:10.012 AM","-1.208","-0.026"
"226","10/24/2019 10:29:10.013 AM","-1.208","-0.027"
"227","10/24/2019 10:29:10.014 AM","-1.208","-0.026"
"228","10/24/2019 10:29:10.015 AM","-1.208","-0.027"
"229","10/24/2019 10:29:10.016 AM","-1.208","-0.027"
"230","10/24/2019 10:29:10.017 AM","-1.208","-0.027"
"231","10/24/2019 10:29:10.018 AM","-1.208","-0.027"
"232","10/24/2019 10:29:10.019 AM","-1.209","-0.026"
"233","10/24/2019 10:29:10.020 AM","-1.208","-0.026"
"234","10/24/2019 10:29:10.021 AM","-1.208","-0.026"
"235","10/24/2019 10:29:10.022 AM","-1.208","-0.026"
"236","10/24/2019 10:29:10.023 AM","-1.208","-0.026"
"237","10/24/2019 10:29:10.024 AM","-1.208","-0.027"
"238","10/24/2019 10:29:10.025 AM","-1.209","-0.026"
"239","10/24/2019 10:29:10.026 AM","-1.208","-0.026"
"240","10/24/2019 10:29:10.027 AM","-1.208","-0.027"
"241","10/24/2019 10:29:10.028 AM","-1.208","-0.026"
"242","10/24/2019 10:29:10.029 AM","-1.208","-0.027"
"243","10/24/2019 10:29:10.030 AM","-1.208","-0.026"
"244","10/24/2019 10:29:10.031 AM","-1.208","-0.026"
"245","10/24/2019 10:29:10.032 AM","-1.208","-0.027"
"246","10/24/2019 10:29:10.033 AM","-1.208","-0.027"
"247","10/24/2019 10:29:10.034 AM","-1.209","-0.027"
"248","10/24/2019 10:29:10.035 AM","-1.208","-0.026"
"249","10/24/2019 10:29:10.036 AM","-1.209","-0.026"
"250","10/24/2019 10:29:10.037 AM","-1.208","-0.026"
"251","10/24/2019 10:29:10.038 AM","-1.209","-0.026"
"252","10/24/2019 10:29:10.039 AM","-1.208","-0.026"
"253","10/24/2019 10:29:10.040 AM","-1.209","-0.027"
"254","10/24/2019 10:29:10.041 AM","-1.208","-0.026"
"255","10/24/2019 10:29:10.042 AM","-1.208","-0.027"
"256","10/24/2019 10:29:10.043 AM","-1.209","-0.026"
"257","10/24/2019 10:29:10.044 AM","-1.209","-0.027"
"258","10/24/2019 10:29:10.045 AM","-1.208","-0.027"
"259","10/24/2019 10:29:10.046 AM","-1.208","-0.026"
"260","10/24/2019 10:29:10.047 AM","-1.208","-0.027"
"261","10/24/2019 10:29:10.048 AM","-1.208","-0.026"
"262","10/24/2019 10:29:10.049 AM","-1.208","-0.027"
"263","10/24/2019 10:29:10.050 AM","-1.208","-0.027"
"264","10/24/2019 10:29:10.051 AM","-1.208","-0.026"
"265","10/24/2019 10:29:10.052 AM","-1.209","-0.027"
"266","10/24/2019 10:29:10.053 AM","-1.208","-0.026"
"267","10/24/2019 10:29:10.054 AM","-1.209","-0.026"
"268","10/24/2019 10:29:10.055 AM","-1.208","-0.027"
"269","10/24/2019 10:29:10.056 AM","-1.209","-0.027"
"270","10/24/2019 10:29:10.057 AM","-1.208","-0.027"
"271","10/24/2019 10:29:10.058 AM","-1.208","-0.026"
"272","10/24/2019 10:29:10.059 AM","-1.209","-0.027"
"273","10/24/2019 10:29:10.060 AM","-1.209","-0.026"
"274","10/24/2019 10:29:10.061 AM","-1.209","-0.026"
"275","10/24/2019 10:29:10.062 AM","-1.209","-0.026"
"276","10/24/2019 10:29:10.063 AM","-1.208","-0.026"
"277","10/24/2019 10:29:10.064 AM","-1.208","-0.026"
"278","10/24/2019 10:29:10.065 AM","-1.208","-0.027"
"279","10/24/2019 10:29:10.066 AM","-1.209","-0.026"
"280","10/24/2019 10:29:10.067 AM","-1.208","-0.026"
"281","10/24/2019 10:29:10.068 AM","-1.208","-0.025"
"282","10/24/2019 10:29:10.069 AM","-1.208","-0.026"
"283","10/24/2019 10:29:10.070 AM","-1.209","-0.026"
"284","10/24/2019 10:29:10.071 AM","-1.208","-0.026"
"285","10/24/2019 10:29:10.072 AM","-1.208","-0.026"
"286","10/24/2019 10:29:10.073 AM","-1.208","-0.026"
"287","10/24/2019 10:29:10.074 AM","-1.208","-0.025"
"288","10/24/2019 10:29:10.075 AM","-1.209","-0.025"
"289","10/24/2019 10:29:10.076 AM","-1.207","-0.025"
"290","10/24/2019 10:29:10.077 AM","-1.207","-0.025"
"291","10/24/2019 10:29:10.078 AM","-1.208","-0.025"
"292","10/24/2019 10:29:10.079 AM","-1.208","-0.025"
"293","10/24/2019 10:29:10.080 AM","-1.208","-0.025"
"294","10/24/2019 10:29:10.081 AM","-1.208","-0.026"
"295","10/24/2019 10:29:10.082 AM","-1.209","-0.025"
"296","10/24/2019 10:29:10.083 AM","-1.208","-0.025"
"297","10/24/2019 10:29:10.084 AM","-1.208","-0.025"
"298","10/24/2019 10:29:10.085 AM","-1.208","-0.025"
"299","10/24/2019 10:29:10.086 AM","-1.208","-0.025"
"300","10/24/2019 10:29:10.087 AM","-1.209","-0.025"
"301","10/24/2019 10:29:10.088 AM","-1.208","-0.025"
"302","10/24/2019 10:29:10.089 AM","-1.208","-0.024"
"303","10/24/2019 10:29:10.090 AM","-1.208","-0.024"
"304","10/24/2019 10:29:10.091 AM","-1.208","-0.024"
"305","10/24/2019 10:29:10.092 AM","-1.208","-0.025"
"306","10/24/2019 10:29:10.093 AM","-1.208","-0.025"
"307","10/24/2019 10:29:10.094 AM","-1.208","-0.025"
"308","10/24/2019 10:29:10.095 AM","-1.209","-0.025"
"309","10/24/2019 10:29:10.096 AM","-1.209","-0.025"
"310","10/24/2019 10:29:10.097 AM","-1.208","-0.025"
"311","10/24/2019 10:29:10.098 AM","-1.209","-0.024"
"312","10/24/2019 10:29:10.099 AM","-1.209","-0.025"
"313","10/24/2019 10:29:10.100 AM","-1.208","-0.025"
"314","10/24/2019 10:29:10.101 AM","-1.209","-0.025"
"315","10/24/2019 10:29:10.102 AM","-1.208","-0.025"
"316","10/24/2019 10:29:10.103 AM","-1.208","-0.024"
"317","10/24/2019 10:29:10.104 AM","-1.208","-0.025"
"318","10/24/2019 10:29:10.105 AM","-1.208","-0.025"
"319","10/24/2019 10:29:10.106 AM","-1.208","-0.026"
"320","10/24/2019 10:29:10.107 AM","-1.208","-0.025"
"321","10/24/2019 10:29:10.108 AM","-1.208","-0.026"
"322","10/24/2019 10:29:10.109 AM","-1.209","-0.025"
"323","10/24/2019 10:29:10.110 AM","-1.208","-0.024"
"324","10/24/2019 10:29:10.111 AM","-1.209","-0.025"
"325","10/24/2019 10:29:10.112 AM","-1.208","-0.024"
"326","10/24/2019 10:29:10.113 AM","-1.209","-0.025"
"327","10/24/2019 10:29:10.114 AM","-1.208","-0.025"
"328","10/24/2019 10:29:10.115 AM","-1.209","-0.025"
"329","10/24/2019 10:29:10.116 AM","-1.209","-0.025"
"330","10/24/2019 10:29:10.117 AM","-1.208","-0.025"
"331","10/24/2019 10:29:10.118 AM","-1.208","-0.025"
"332","10/24/2019 10:29:10.119 AM","-1.209","-0.024"
"333","10/24/2019 10:29:10.120 AM","-1.209","-0.024"
"334","10/24/2019 10:29:10.121 AM","-1.209","-0.025"
"335","10/24/2019 10:29:10.122 AM","-1.209","-0.024"
"336","10/24/2019 10:29:10.123 AM","-1.208","-0.024"
"337","10/24/2019 10:29:10.124 AM","-1.209","-0.024"
"338","10/24/2019 10:29:10.125 AM","-1.209","-0.025"
"339","10/24/2019 10:29:10.126 AM","-1.208","-0.025"
"340","10/24/2019 10:29:10.127 AM","-1.208","-0.025"
"341","10/24/2019 10:29:10.128 AM","-1.209","-0.025"
"342","10/24/2019 10:29:10.129 AM","-1.209","-0.025"
"343","10/24/2019 10:29:10.130 AM","-1.208","-0.025"
"344","10/24/2019 10:29:10.131 AM","-1.208","-0.025"
"345","10/24/2019 10:29:10.132 AM","-1.209","-0.025"
"346","10/24/2019 10:29:10.133 AM","-1.209","-0.025"
"347","10/24/2019 10:29:10.134 AM","-1.208","-0.024"
"348","10/24/2019 10:29:10.135 AM","-1.208","-0.025"
"349","10/24/2019 10:29:10.136 AM","-1.208","-0.025"
"350","10/24/2019 10:29:10.137 AM","-1.208","-0.025"
"351","10/24/2019 10:29:10.138 AM","-1.209","-0.025"
"352","10/24/2019 10:29:10.139 AM","-1.208","-0.025"
"353","10/24/2019 10:29:10.140 AM","-1.208","-0.025"
"354","10/24/2019 10:29:10.141 AM","-1.209","-0.025"
"355","10/24/2019 10:29:10.142 AM","-1.209","-0.025"
"356","10/24/2019 10:29:10.143 AM","-1.209","-0.025"
"357","10/24/2019 10:29:10.144 AM","-1.207","-0.026"
"358","10/24/2019 10:29:10.145 AM","-1.208","-0.025"
"359","10/24/2019 10:29:10.146 AM","-1.208","-0.025"
"360","10/24/2019 10:29:10.147 AM","-1.208","-0.025"
"361","10/24/2019 10:29:10.148 AM","-1.208","-0.025"
"362","10/24/2019 10:29:10.149 AM","-1.208","-0.026"
"363","10/24/2019 10:29:10.150 AM","-1.208","-0.026"
"364","10/24/2019 10:29:10.151 AM","-1.208","-0.026"
"365","10/24/2019 10:29:10.152 AM","-1.208","-0.026"
"366","10/24/2019 10:29:10.153 AM","-1.209","-0.026"
"367","10/24/2019 10:29:10.154 AM","-1.208","-0.026"
"368","10/24/2019 10:29:10.155 AM","-1.208","-0.026"
"369","10/24/2019 10:29:10.156 AM","-1.208","-0.026"
"370","10/24/2019 10:29:10.157 AM","-1.208","-0.027"
"371","10/24/2019 10:29:10.158 AM","-1.209","-0.027"
"372","10/24/2019 10:29:10.159 AM","-1.209","-0.026"
"373","10/24/2019 10:29:10.160 AM","-1.208","-0.027"
"374","10/24/2019 10:29:10.161 AM","-1.208","-0.026"
"375","10/24/2019 10:29:10.162 AM","-1.209","-0.026"
"376","10/24/2019 10:29:10.163 AM","-1.208","-0.026"
"377","10/24/2019 10:29:10.164 AM","-1.208","-0.027"
"378","10/24/2019 10:29:10.165 AM","-1.209","-0.026"
"379","10/24/2019 10:29:10.166 AM","-1.208","-0.026"
"380","10/24/2019 10:29:10.167 AM","-1.208","-0.026"
"381","10/24/2019 10:29:10.168 AM","-1.209","-0.026"
"382","10/24/2019 10:29:10.169 AM","-1.208","-0.026"
"383","10/24/2019 10:29:10.170 AM","-1.208","-0.027"
"384","10/24/2019 10:29:10.171 AM","-1.208","-0.026"
"385","10/24/2019 10:29:10.172 AM","-1.208","-0.027"
"386","10/24/2019 10:29:10.173 AM","-1.209","-0.026"
"387","10/24/2019 10:29:10.174 AM","-1.208","-0.026"
"388","10/24/2019 10:29:10.175 AM","-1.208","-0.027"
"389","10/24/2019 10:29:10.176 AM","-1.208","-0.027"
"390","10/24/2019 10:29:10.177 AM","-1.208","-0.027"
"391","10/24/2019 10:29:10.178 AM","-1.208","-0.027"
"392","10/24/2019 10:29:10.179 AM","-1.208","-0.026"
"393","10/24/2019 10:29:10.180 AM","-1.208","-0.027"
"394","10/24/2019 10:29:10.181 AM","-1.208","-0.027"
"395","10/24/2019 10:29:10.182 AM","-1.208","-0.027"
"396","10/24/2019 10:29:10.183 AM","-1.208","-0.028"
"397","10/24/2019 10:29:10.184 AM","-1.209","-0.027"
"398","10/24/2019 10:29:10.185 AM","-1.208","-0.027"
"399","10/24/2019 10:29:10.186 AM","-1.208","-0.027"
"400","10/24/2019 10:29:10.187 AM","-1.209","-0.027"
"401","10/24/2019 10:29:10.188 AM","-1.209","-0.027"
"402","10/24/2019 10:29:10.189 AM","-1.209","-0.027"
"403","10/24/2019 10:29:10.190 AM","-1.208","-0.027"
"404","10/24/2019 10:29:10.191 AM","-1.208","-0.027"
"405","10/24/2019 10:29:10.192 AM","-1.209","-0.027"
"406","10/24/2019 10:29:10.193 AM","-1.208","-0.027"
"407","10/24/2019 10:29:10.194 AM","-1.209","-0.027"
"408","10/24/2019 10:29:10.195 AM","-1.209","-0.026"
"409","10/24/2019 10:29:10.196 AM","-1.208","-0.028"
"410","10/24/2019 10:29:10.197 AM","-1.208","-0.027"
"411","10/24/2019 10:29:10.198 AM","-1.208","-0.027"
"412","10/24/2019 10:29:10.199 AM","-1.208","-0.027"
"413","10/24/2019 10:29:10.200 AM","-1.208","-0.027"
"414","10/24/2019 10:29:10.201 AM","-1.208","-0.027"
"415","10/24/2019 10:29:10.202 AM","-1.208","-0.027"
"416","10/24/2019 10:29:10.203 AM","-1.208","-0.027"
"417","10/24/2019 10:29:10.204 AM","-1.209","-0.027"
"418","10/24/2019 10:29:10.205 AM","-1.208","-0.027"
"419","10/24/2019 10:29:10.206 AM","-1.209","-0.027"
"420","10/24/2019 10:29:10.207 AM","-1.209","-0.027"
"421","10/24/2019 10:29:10.208 AM","-1.208","-0.027"
"422","10/24/2019 10:29:10.209 AM","-1.208","-0.026"
"423","10/24/2019 10:29:10.210 AM","-1.208","-0.027"
"424","10/24/2019 10:29:10.211 AM","-1.209","-0.026"
"425","10/24/2019 10:29:10.212 AM","-1.208","-0.027"
"426","10/24/2019 10:29:10.213 AM","-1.208","-0.027"
"427","10/24/2019 10:29:10.214 AM","-1.208","-0.027"
"428","10/24/2019 10:29:10.215 AM","-1.208","-0.027"
"429","10/24/2019 10:29:10.216 AM","-1.209","-0.027"
