"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 6293"
"Start Time: 10/24/2019 10:49:37.397 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"40","10/24/2019 10:49:37.437 AM","-0.464","3.277"
"41","10/24/2019 10:49:37.438 AM","-0.464","3.278"
"42","10/24/2019 10:49:37.439 AM","-0.463","3.278"
"43","10/24/2019 10:49:37.440 AM","-0.464","3.277"
"44","10/24/2019 10:49:37.441 AM","-0.464","3.278"
"45","10/24/2019 10:49:37.442 AM","-0.464","3.278"
"46","10/24/2019 10:49:37.443 AM","-0.464","3.278"
"47","10/24/2019 10:49:37.444 AM","-0.463","3.279"
"48","10/24/2019 10:49:37.445 AM","-0.464","3.278"
"49","10/24/2019 10:49:37.446 AM","-0.464","3.279"
"50","10/24/2019 10:49:37.447 AM","-0.464","3.279"
"51","10/24/2019 10:49:37.448 AM","-0.463","3.279"
"52","10/24/2019 10:49:37.449 AM","-0.463","3.279"
"53","10/24/2019 10:49:37.450 AM","-0.463","3.278"
"54","10/24/2019 10:49:37.451 AM","-0.463","3.279"
"55","10/24/2019 10:49:37.452 AM","-0.463","3.280"
"56","10/24/2019 10:49:37.453 AM","-0.463","3.279"
"57","10/24/2019 10:49:37.454 AM","-0.463","3.279"
"58","10/24/2019 10:49:37.455 AM","-0.462","3.279"
"59","10/24/2019 10:49:37.456 AM","-0.463","3.278"
"60","10/24/2019 10:49:37.457 AM","-0.462","3.279"
"61","10/24/2019 10:49:37.458 AM","-0.461","3.280"
"62","10/24/2019 10:49:37.459 AM","-0.461","3.279"
"63","10/24/2019 10:49:37.460 AM","-0.461","3.279"
"64","10/24/2019 10:49:37.461 AM","-0.462","3.279"
"65","10/24/2019 10:49:37.462 AM","-0.460","3.279"
"66","10/24/2019 10:49:37.463 AM","-0.461","3.279"
"67","10/24/2019 10:49:37.464 AM","-0.460","3.279"
"68","10/24/2019 10:49:37.465 AM","-0.461","3.278"
"69","10/24/2019 10:49:37.466 AM","-0.460","3.279"
"70","10/24/2019 10:49:37.467 AM","-0.459","3.279"
"71","10/24/2019 10:49:37.468 AM","-0.459","3.279"
"72","10/24/2019 10:49:37.469 AM","-0.459","3.279"
"73","10/24/2019 10:49:37.470 AM","-0.459","3.280"
"74","10/24/2019 10:49:37.471 AM","-0.458","3.279"
"75","10/24/2019 10:49:37.472 AM","-0.459","3.279"
"76","10/24/2019 10:49:37.473 AM","-0.458","3.279"
"77","10/24/2019 10:49:37.474 AM","-0.459","3.279"
"78","10/24/2019 10:49:37.475 AM","-0.457","3.279"
"79","10/24/2019 10:49:37.476 AM","-0.457","3.279"
"80","10/24/2019 10:49:37.477 AM","-0.457","3.280"
"81","10/24/2019 10:49:37.478 AM","-0.457","3.280"
"82","10/24/2019 10:49:37.479 AM","-0.457","3.279"
"83","10/24/2019 10:49:37.480 AM","-0.456","3.279"
"84","10/24/2019 10:49:37.481 AM","-0.456","3.279"
"85","10/24/2019 10:49:37.482 AM","-0.455","3.279"
"86","10/24/2019 10:49:37.483 AM","-0.457","3.279"
"87","10/24/2019 10:49:37.484 AM","-0.455","3.279"
"88","10/24/2019 10:49:37.485 AM","-0.456","3.279"
"89","10/24/2019 10:49:37.486 AM","-0.455","3.280"
"90","10/24/2019 10:49:37.487 AM","-0.455","3.279"
"91","10/24/2019 10:49:37.488 AM","-0.455","3.279"
"92","10/24/2019 10:49:37.489 AM","-0.455","3.279"
"93","10/24/2019 10:49:37.490 AM","-0.455","3.278"
"94","10/24/2019 10:49:37.491 AM","-0.456","3.279"
"95","10/24/2019 10:49:37.492 AM","-0.456","3.279"
"96","10/24/2019 10:49:37.493 AM","-0.455","3.279"
"97","10/24/2019 10:49:37.494 AM","-0.456","3.279"
"98","10/24/2019 10:49:37.495 AM","-0.456","3.279"
"99","10/24/2019 10:49:37.496 AM","-0.455","3.279"
"100","10/24/2019 10:49:37.497 AM","-0.456","3.279"
"101","10/24/2019 10:49:37.498 AM","-0.455","3.280"
"102","10/24/2019 10:49:37.499 AM","-0.457","3.279"
"103","10/24/2019 10:49:37.500 AM","-0.455","3.279"
"104","10/24/2019 10:49:37.501 AM","-0.457","3.279"
"105","10/24/2019 10:49:37.502 AM","-0.457","3.279"
"106","10/24/2019 10:49:37.503 AM","-0.457","3.279"
"107","10/24/2019 10:49:37.504 AM","-0.458","3.279"
"108","10/24/2019 10:49:37.505 AM","-0.458","3.279"
"109","10/24/2019 10:49:37.506 AM","-0.458","3.279"
"110","10/24/2019 10:49:37.507 AM","-0.458","3.279"
"111","10/24/2019 10:49:37.508 AM","-0.458","3.280"
"112","10/24/2019 10:49:37.509 AM","-0.458","3.279"
"113","10/24/2019 10:49:37.510 AM","-0.458","3.279"
"114","10/24/2019 10:49:37.511 AM","-0.459","3.279"
"115","10/24/2019 10:49:37.512 AM","-0.458","3.279"
"116","10/24/2019 10:49:37.513 AM","-0.459","3.280"
"117","10/24/2019 10:49:37.514 AM","-0.459","3.279"
"118","10/24/2019 10:49:37.515 AM","-0.459","3.279"
"119","10/24/2019 10:49:37.516 AM","-0.459","3.280"
"120","10/24/2019 10:49:37.517 AM","-0.459","3.281"
"121","10/24/2019 10:49:37.518 AM","-0.459","3.280"
"122","10/24/2019 10:49:37.519 AM","-0.460","3.280"
"123","10/24/2019 10:49:37.520 AM","-0.459","3.280"
"124","10/24/2019 10:49:37.521 AM","-0.459","3.280"
"125","10/24/2019 10:49:37.522 AM","-0.460","3.280"
"126","10/24/2019 10:49:37.523 AM","-0.459","3.280"
"127","10/24/2019 10:49:37.524 AM","-0.460","3.280"
"128","10/24/2019 10:49:37.525 AM","-0.459","3.280"
"129","10/24/2019 10:49:37.526 AM","-0.460","3.280"
"130","10/24/2019 10:49:37.527 AM","-0.459","3.281"
"131","10/24/2019 10:49:37.528 AM","-0.459","3.280"
"132","10/24/2019 10:49:37.529 AM","-0.459","3.281"
"133","10/24/2019 10:49:37.530 AM","-0.459","3.280"
"134","10/24/2019 10:49:37.531 AM","-0.459","3.280"
"135","10/24/2019 10:49:37.532 AM","-0.458","3.281"
"136","10/24/2019 10:49:37.533 AM","-0.458","3.281"
"137","10/24/2019 10:49:37.534 AM","-0.459","3.281"
"138","10/24/2019 10:49:37.535 AM","-0.459","3.281"
"139","10/24/2019 10:49:37.536 AM","-0.457","3.281"
"140","10/24/2019 10:49:37.537 AM","-0.458","3.281"
"141","10/24/2019 10:49:37.538 AM","-0.457","3.281"
"142","10/24/2019 10:49:37.539 AM","-0.458","3.281"
"143","10/24/2019 10:49:37.540 AM","-0.457","3.281"
"144","10/24/2019 10:49:37.541 AM","-0.457","3.281"
"145","10/24/2019 10:49:37.542 AM","-0.457","3.281"
"146","10/24/2019 10:49:37.543 AM","-0.456","3.281"
"147","10/24/2019 10:49:37.544 AM","-0.456","3.281"
"148","10/24/2019 10:49:37.545 AM","-0.455","3.281"
"149","10/24/2019 10:49:37.546 AM","-0.455","3.281"
"150","10/24/2019 10:49:37.547 AM","-0.455","3.281"
"151","10/24/2019 10:49:37.548 AM","-0.455","3.281"
"152","10/24/2019 10:49:37.549 AM","-0.455","3.281"
"153","10/24/2019 10:49:37.550 AM","-0.455","3.281"
"154","10/24/2019 10:49:37.551 AM","-0.454","3.281"
"155","10/24/2019 10:49:37.552 AM","-0.454","3.282"
"156","10/24/2019 10:49:37.553 AM","-0.453","3.281"
"157","10/24/2019 10:49:37.554 AM","-0.453","3.281"
"158","10/24/2019 10:49:37.555 AM","-0.453","3.281"
"159","10/24/2019 10:49:37.556 AM","-0.453","3.281"
"160","10/24/2019 10:49:37.557 AM","-0.452","3.282"
"161","10/24/2019 10:49:37.558 AM","-0.452","3.281"
"162","10/24/2019 10:49:37.559 AM","-0.452","3.281"
"163","10/24/2019 10:49:37.560 AM","-0.452","3.281"
"164","10/24/2019 10:49:37.561 AM","-0.451","3.281"
"165","10/24/2019 10:49:37.562 AM","-0.451","3.281"
"166","10/24/2019 10:49:37.563 AM","-0.451","3.281"
"167","10/24/2019 10:49:37.564 AM","-0.451","3.281"
"168","10/24/2019 10:49:37.565 AM","-0.452","3.281"
"169","10/24/2019 10:49:37.566 AM","-0.449","3.281"
"170","10/24/2019 10:49:37.567 AM","-0.450","3.281"
"171","10/24/2019 10:49:37.568 AM","-0.450","3.281"
"172","10/24/2019 10:49:37.569 AM","-0.451","3.281"
"173","10/24/2019 10:49:37.570 AM","-0.451","3.281"
"174","10/24/2019 10:49:37.571 AM","-0.451","3.281"
"175","10/24/2019 10:49:37.572 AM","-0.450","3.280"
"176","10/24/2019 10:49:37.573 AM","-0.450","3.281"
"177","10/24/2019 10:49:37.574 AM","-0.450","3.279"
"178","10/24/2019 10:49:37.575 AM","-0.450","3.280"
"179","10/24/2019 10:49:37.576 AM","-0.449","3.280"
"180","10/24/2019 10:49:37.577 AM","-0.451","3.279"
"181","10/24/2019 10:49:37.578 AM","-0.451","3.280"
"182","10/24/2019 10:49:37.579 AM","-0.451","3.279"
"183","10/24/2019 10:49:37.580 AM","-0.451","3.279"
"184","10/24/2019 10:49:37.581 AM","-0.451","3.279"
"185","10/24/2019 10:49:37.582 AM","-0.451","3.279"
"186","10/24/2019 10:49:37.583 AM","-0.452","3.279"
"187","10/24/2019 10:49:37.584 AM","-0.452","3.278"
"188","10/24/2019 10:49:37.585 AM","-0.452","3.279"
"189","10/24/2019 10:49:37.586 AM","-0.452","3.279"
"190","10/24/2019 10:49:37.587 AM","-0.452","3.278"
"191","10/24/2019 10:49:37.588 AM","-0.452","3.279"
"192","10/24/2019 10:49:37.589 AM","-0.453","3.278"
"193","10/24/2019 10:49:37.590 AM","-0.453","3.279"
"194","10/24/2019 10:49:37.591 AM","-0.452","3.277"
"195","10/24/2019 10:49:37.592 AM","-0.453","3.278"
"196","10/24/2019 10:49:37.593 AM","-0.453","3.278"
"197","10/24/2019 10:49:37.594 AM","-0.454","3.277"
"198","10/24/2019 10:49:37.595 AM","-0.454","3.278"
"199","10/24/2019 10:49:37.596 AM","-0.455","3.278"
"200","10/24/2019 10:49:37.597 AM","-0.454","3.277"
"201","10/24/2019 10:49:37.598 AM","-0.455","3.277"
"202","10/24/2019 10:49:37.599 AM","-0.455","3.277"
"203","10/24/2019 10:49:37.600 AM","-0.455","3.278"
"204","10/24/2019 10:49:37.601 AM","-0.455","3.278"
"205","10/24/2019 10:49:37.602 AM","-0.455","3.277"
"206","10/24/2019 10:49:37.603 AM","-0.455","3.277"
"207","10/24/2019 10:49:37.604 AM","-0.455","3.276"
"208","10/24/2019 10:49:37.605 AM","-0.455","3.277"
"209","10/24/2019 10:49:37.606 AM","-0.455","3.277"
"210","10/24/2019 10:49:37.607 AM","-0.455","3.277"
"211","10/24/2019 10:49:37.608 AM","-0.455","3.277"
"212","10/24/2019 10:49:37.609 AM","-0.455","3.277"
"213","10/24/2019 10:49:37.610 AM","-0.455","3.277"
"214","10/24/2019 10:49:37.611 AM","-0.455","3.276"
"215","10/24/2019 10:49:37.612 AM","-0.455","3.276"
"216","10/24/2019 10:49:37.613 AM","-0.455","3.276"
"217","10/24/2019 10:49:37.614 AM","-0.455","3.276"
"218","10/24/2019 10:49:37.615 AM","-0.455","3.276"
"219","10/24/2019 10:49:37.616 AM","-0.455","3.276"
"220","10/24/2019 10:49:37.617 AM","-0.455","3.275"
"221","10/24/2019 10:49:37.618 AM","-0.455","3.276"
"222","10/24/2019 10:49:37.619 AM","-0.455","3.275"
"223","10/24/2019 10:49:37.620 AM","-0.455","3.275"
"224","10/24/2019 10:49:37.621 AM","-0.455","3.275"
"225","10/24/2019 10:49:37.622 AM","-0.454","3.275"
"226","10/24/2019 10:49:37.623 AM","-0.455","3.274"
"227","10/24/2019 10:49:37.624 AM","-0.454","3.274"
"228","10/24/2019 10:49:37.625 AM","-0.454","3.274"
"229","10/24/2019 10:49:37.626 AM","-0.454","3.274"
"230","10/24/2019 10:49:37.627 AM","-0.453","3.275"
"231","10/24/2019 10:49:37.628 AM","-0.453","3.274"
"232","10/24/2019 10:49:37.629 AM","-0.453","3.274"
"233","10/24/2019 10:49:37.630 AM","-0.452","3.274"
"234","10/24/2019 10:49:37.631 AM","-0.451","3.274"
"235","10/24/2019 10:49:37.632 AM","-0.452","3.274"
"236","10/24/2019 10:49:37.633 AM","-0.452","3.275"
"237","10/24/2019 10:49:37.634 AM","-0.452","3.274"
"238","10/24/2019 10:49:37.635 AM","-0.452","3.274"
"239","10/24/2019 10:49:37.636 AM","-0.452","3.273"
"240","10/24/2019 10:49:37.637 AM","-0.451","3.274"
"241","10/24/2019 10:49:37.638 AM","-0.451","3.274"
"242","10/24/2019 10:49:37.639 AM","-0.451","3.274"
"243","10/24/2019 10:49:37.640 AM","-0.451","3.274"
"244","10/24/2019 10:49:37.641 AM","-0.450","3.274"
"245","10/24/2019 10:49:37.642 AM","-0.451","3.275"
"246","10/24/2019 10:49:37.643 AM","-0.450","3.274"
"247","10/24/2019 10:49:37.644 AM","-0.449","3.275"
"248","10/24/2019 10:49:37.645 AM","-0.449","3.275"
"249","10/24/2019 10:49:37.646 AM","-0.449","3.274"
"250","10/24/2019 10:49:37.647 AM","-0.449","3.275"
"251","10/24/2019 10:49:37.648 AM","-0.449","3.274"
"252","10/24/2019 10:49:37.649 AM","-0.449","3.275"
"253","10/24/2019 10:49:37.650 AM","-0.449","3.275"
"254","10/24/2019 10:49:37.651 AM","-0.449","3.275"
"255","10/24/2019 10:49:37.652 AM","-0.450","3.275"
"256","10/24/2019 10:49:37.653 AM","-0.448","3.277"
"257","10/24/2019 10:49:37.654 AM","-0.449","3.275"
"258","10/24/2019 10:49:37.655 AM","-0.449","3.275"
"259","10/24/2019 10:49:37.656 AM","-0.449","3.275"
"260","10/24/2019 10:49:37.657 AM","-0.449","3.277"
"261","10/24/2019 10:49:37.658 AM","-0.449","3.276"
"262","10/24/2019 10:49:37.659 AM","-0.449","3.277"
"263","10/24/2019 10:49:37.660 AM","-0.449","3.277"
"264","10/24/2019 10:49:37.661 AM","-0.449","3.277"
"265","10/24/2019 10:49:37.662 AM","-0.450","3.277"
"266","10/24/2019 10:49:37.663 AM","-0.449","3.277"
"267","10/24/2019 10:49:37.664 AM","-0.449","3.277"
"268","10/24/2019 10:49:37.665 AM","-0.449","3.277"
"269","10/24/2019 10:49:37.666 AM","-0.450","3.277"
"270","10/24/2019 10:49:37.667 AM","-0.449","3.278"
"271","10/24/2019 10:49:37.668 AM","-0.450","3.277"
"272","10/24/2019 10:49:37.669 AM","-0.451","3.278"
"273","10/24/2019 10:49:37.670 AM","-0.451","3.278"
"274","10/24/2019 10:49:37.671 AM","-0.451","3.278"
"275","10/24/2019 10:49:37.672 AM","-0.451","3.278"
"276","10/24/2019 10:49:37.673 AM","-0.451","3.278"
"277","10/24/2019 10:49:37.674 AM","-0.452","3.278"
"278","10/24/2019 10:49:37.675 AM","-0.452","3.279"
"279","10/24/2019 10:49:37.676 AM","-0.452","3.278"
"280","10/24/2019 10:49:37.677 AM","-0.452","3.280"
"281","10/24/2019 10:49:37.678 AM","-0.452","3.279"
"282","10/24/2019 10:49:37.679 AM","-0.453","3.279"
"283","10/24/2019 10:49:37.680 AM","-0.453","3.279"
"284","10/24/2019 10:49:37.681 AM","-0.453","3.279"
"285","10/24/2019 10:49:37.682 AM","-0.453","3.279"
"286","10/24/2019 10:49:37.683 AM","-0.453","3.279"
"287","10/24/2019 10:49:37.684 AM","-0.453","3.279"
"288","10/24/2019 10:49:37.685 AM","-0.454","3.279"
"289","10/24/2019 10:49:37.686 AM","-0.453","3.279"
"290","10/24/2019 10:49:37.687 AM","-0.454","3.279"
"291","10/24/2019 10:49:37.688 AM","-0.454","3.279"
"292","10/24/2019 10:49:37.689 AM","-0.453","3.280"
"293","10/24/2019 10:49:37.690 AM","-0.455","3.280"
"294","10/24/2019 10:49:37.691 AM","-0.455","3.280"
"295","10/24/2019 10:49:37.692 AM","-0.454","3.279"
"296","10/24/2019 10:49:37.693 AM","-0.455","3.279"
"297","10/24/2019 10:49:37.694 AM","-0.454","3.280"
"298","10/24/2019 10:49:37.695 AM","-0.455","3.279"
"299","10/24/2019 10:49:37.696 AM","-0.455","3.280"
"300","10/24/2019 10:49:37.697 AM","-0.455","3.279"
"301","10/24/2019 10:49:37.698 AM","-0.455","3.280"
"302","10/24/2019 10:49:37.699 AM","-0.455","3.280"
"303","10/24/2019 10:49:37.700 AM","-0.455","3.279"
"304","10/24/2019 10:49:37.701 AM","-0.455","3.280"
"305","10/24/2019 10:49:37.702 AM","-0.455","3.280"
"306","10/24/2019 10:49:37.703 AM","-0.455","3.279"
"307","10/24/2019 10:49:37.704 AM","-0.455","3.280"
"308","10/24/2019 10:49:37.705 AM","-0.455","3.279"
"309","10/24/2019 10:49:37.706 AM","-0.454","3.280"
"310","10/24/2019 10:49:37.707 AM","-0.454","3.279"
"311","10/24/2019 10:49:37.708 AM","-0.454","3.278"
"312","10/24/2019 10:49:37.709 AM","-0.455","3.279"
"313","10/24/2019 10:49:37.710 AM","-0.455","3.279"
"314","10/24/2019 10:49:37.711 AM","-0.455","3.279"
"315","10/24/2019 10:49:37.712 AM","-0.453","3.279"
"316","10/24/2019 10:49:37.713 AM","-0.455","3.278"
"317","10/24/2019 10:49:37.714 AM","-0.454","3.278"
"318","10/24/2019 10:49:37.715 AM","-0.453","3.278"
"319","10/24/2019 10:49:37.716 AM","-0.453","3.278"
"320","10/24/2019 10:49:37.717 AM","-0.454","3.278"
"321","10/24/2019 10:49:37.718 AM","-0.454","3.278"
"322","10/24/2019 10:49:37.719 AM","-0.454","3.278"
"323","10/24/2019 10:49:37.720 AM","-0.452","3.278"
"324","10/24/2019 10:49:37.721 AM","-0.453","3.277"
"325","10/24/2019 10:49:37.722 AM","-0.453","3.279"
"326","10/24/2019 10:49:37.723 AM","-0.453","3.277"
"327","10/24/2019 10:49:37.724 AM","-0.452","3.277"
"328","10/24/2019 10:49:37.725 AM","-0.452","3.277"
"329","10/24/2019 10:49:37.726 AM","-0.452","3.277"
"330","10/24/2019 10:49:37.727 AM","-0.452","3.277"
"331","10/24/2019 10:49:37.728 AM","-0.451","3.276"
"332","10/24/2019 10:49:37.729 AM","-0.451","3.277"
"333","10/24/2019 10:49:37.730 AM","-0.451","3.277"
"334","10/24/2019 10:49:37.731 AM","-0.451","3.277"
"335","10/24/2019 10:49:37.732 AM","-0.450","3.276"
"336","10/24/2019 10:49:37.733 AM","-0.451","3.276"
"337","10/24/2019 10:49:37.734 AM","-0.450","3.276"
"338","10/24/2019 10:49:37.735 AM","-0.450","3.275"
"339","10/24/2019 10:49:37.736 AM","-0.450","3.275"
"340","10/24/2019 10:49:37.737 AM","-0.450","3.275"
"341","10/24/2019 10:49:37.738 AM","-0.450","3.276"
"342","10/24/2019 10:49:37.739 AM","-0.450","3.275"
"343","10/24/2019 10:49:37.740 AM","-0.449","3.276"
"344","10/24/2019 10:49:37.741 AM","-0.449","3.274"
"345","10/24/2019 10:49:37.742 AM","-0.449","3.275"
"346","10/24/2019 10:49:37.743 AM","-0.449","3.274"
"347","10/24/2019 10:49:37.744 AM","-0.450","3.275"
"348","10/24/2019 10:49:37.745 AM","-0.450","3.274"
"349","10/24/2019 10:49:37.746 AM","-0.450","3.274"
"350","10/24/2019 10:49:37.747 AM","-0.450","3.275"
"351","10/24/2019 10:49:37.748 AM","-0.450","3.274"
"352","10/24/2019 10:49:37.749 AM","-0.450","3.274"
"353","10/24/2019 10:49:37.750 AM","-0.451","3.274"
"354","10/24/2019 10:49:37.751 AM","-0.450","3.274"
"355","10/24/2019 10:49:37.752 AM","-0.451","3.274"
"356","10/24/2019 10:49:37.753 AM","-0.451","3.274"
"357","10/24/2019 10:49:37.754 AM","-0.451","3.275"
"358","10/24/2019 10:49:37.755 AM","-0.451","3.275"
"359","10/24/2019 10:49:37.756 AM","-0.451","3.274"
"360","10/24/2019 10:49:37.757 AM","-0.451","3.274"
"361","10/24/2019 10:49:37.758 AM","-0.451","3.275"
"362","10/24/2019 10:49:37.759 AM","-0.451","3.275"
"363","10/24/2019 10:49:37.760 AM","-0.452","3.275"
"364","10/24/2019 10:49:37.761 AM","-0.452","3.275"
"365","10/24/2019 10:49:37.762 AM","-0.453","3.274"
"366","10/24/2019 10:49:37.763 AM","-0.453","3.274"
"367","10/24/2019 10:49:37.764 AM","-0.453","3.275"
"368","10/24/2019 10:49:37.765 AM","-0.453","3.275"
"369","10/24/2019 10:49:37.766 AM","-0.454","3.275"
"370","10/24/2019 10:49:37.767 AM","-0.454","3.274"
"371","10/24/2019 10:49:37.768 AM","-0.454","3.275"
"372","10/24/2019 10:49:37.769 AM","-0.455","3.275"
"373","10/24/2019 10:49:37.770 AM","-0.455","3.275"
"374","10/24/2019 10:49:37.771 AM","-0.455","3.275"
"375","10/24/2019 10:49:37.772 AM","-0.455","3.275"
"376","10/24/2019 10:49:37.773 AM","-0.455","3.275"
"377","10/24/2019 10:49:37.774 AM","-0.457","3.275"
"378","10/24/2019 10:49:37.775 AM","-0.456","3.275"
"379","10/24/2019 10:49:37.776 AM","-0.455","3.275"
"380","10/24/2019 10:49:37.777 AM","-0.456","3.275"
"381","10/24/2019 10:49:37.778 AM","-0.457","3.275"
"382","10/24/2019 10:49:37.779 AM","-0.457","3.275"
"383","10/24/2019 10:49:37.780 AM","-0.457","3.274"
"384","10/24/2019 10:49:37.781 AM","-0.457","3.274"
"385","10/24/2019 10:49:37.782 AM","-0.457","3.275"
"386","10/24/2019 10:49:37.783 AM","-0.457","3.276"
"387","10/24/2019 10:49:37.784 AM","-0.457","3.275"
"388","10/24/2019 10:49:37.785 AM","-0.459","3.274"
"389","10/24/2019 10:49:37.786 AM","-0.457","3.275"
"390","10/24/2019 10:49:37.787 AM","-0.458","3.275"
"391","10/24/2019 10:49:37.788 AM","-0.457","3.276"
"392","10/24/2019 10:49:37.789 AM","-0.456","3.275"
"393","10/24/2019 10:49:37.790 AM","-0.457","3.276"
"394","10/24/2019 10:49:37.791 AM","-0.457","3.276"
"395","10/24/2019 10:49:37.792 AM","-0.455","3.277"
"396","10/24/2019 10:49:37.793 AM","-0.457","3.275"
"397","10/24/2019 10:49:37.794 AM","-0.456","3.276"
"398","10/24/2019 10:49:37.795 AM","-0.455","3.275"
"399","10/24/2019 10:49:37.796 AM","-0.455","3.275"
"400","10/24/2019 10:49:37.797 AM","-0.455","3.275"
"401","10/24/2019 10:49:37.798 AM","-0.455","3.276"
"402","10/24/2019 10:49:37.799 AM","-0.455","3.275"
"403","10/24/2019 10:49:37.800 AM","-0.455","3.275"
"404","10/24/2019 10:49:37.801 AM","-0.455","3.276"
"405","10/24/2019 10:49:37.802 AM","-0.455","3.276"
"406","10/24/2019 10:49:37.803 AM","-0.454","3.276"
"407","10/24/2019 10:49:37.804 AM","-0.453","3.276"
"408","10/24/2019 10:49:37.805 AM","-0.454","3.276"
"409","10/24/2019 10:49:37.806 AM","-0.454","3.277"
"410","10/24/2019 10:49:37.807 AM","-0.453","3.276"
"411","10/24/2019 10:49:37.808 AM","-0.453","3.277"
"412","10/24/2019 10:49:37.809 AM","-0.452","3.277"
"413","10/24/2019 10:49:37.810 AM","-0.452","3.277"
"414","10/24/2019 10:49:37.811 AM","-0.452","3.277"
"415","10/24/2019 10:49:37.812 AM","-0.451","3.277"
"416","10/24/2019 10:49:37.813 AM","-0.451","3.277"
"417","10/24/2019 10:49:37.814 AM","-0.451","3.277"
"418","10/24/2019 10:49:37.815 AM","-0.450","3.278"
"419","10/24/2019 10:49:37.816 AM","-0.451","3.278"
"420","10/24/2019 10:49:37.817 AM","-0.449","3.278"
"421","10/24/2019 10:49:37.818 AM","-0.450","3.279"
"422","10/24/2019 10:49:37.819 AM","-0.450","3.278"
"423","10/24/2019 10:49:37.820 AM","-0.449","3.279"
"424","10/24/2019 10:49:37.821 AM","-0.450","3.279"
"425","10/24/2019 10:49:37.822 AM","-0.449","3.279"
"426","10/24/2019 10:49:37.823 AM","-0.449","3.279"
"427","10/24/2019 10:49:37.824 AM","-0.449","3.279"
"428","10/24/2019 10:49:37.825 AM","-0.449","3.279"
"429","10/24/2019 10:49:37.826 AM","-0.450","3.280"
"430","10/24/2019 10:49:37.827 AM","-0.449","3.280"
"431","10/24/2019 10:49:37.828 AM","-0.449","3.280"
"432","10/24/2019 10:49:37.829 AM","-0.450","3.280"
"433","10/24/2019 10:49:37.830 AM","-0.449","3.280"
"434","10/24/2019 10:49:37.831 AM","-0.449","3.280"
"435","10/24/2019 10:49:37.832 AM","-0.450","3.279"
"436","10/24/2019 10:49:37.833 AM","-0.450","3.279"
"437","10/24/2019 10:49:37.834 AM","-0.451","3.280"
"438","10/24/2019 10:49:37.835 AM","-0.450","3.280"
"439","10/24/2019 10:49:37.836 AM","-0.451","3.281"
"440","10/24/2019 10:49:37.837 AM","-0.451","3.280"
"441","10/24/2019 10:49:37.838 AM","-0.451","3.279"
"442","10/24/2019 10:49:37.839 AM","-0.451","3.279"
"443","10/24/2019 10:49:37.840 AM","-0.451","3.279"
