"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 6184"
"Start Time: 10/24/2019 10:40:07.697 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"125","10/24/2019 10:40:07.822 AM","-0.904","0.797"
"126","10/24/2019 10:40:07.823 AM","-0.903","0.798"
"127","10/24/2019 10:40:07.824 AM","-0.903","0.798"
"128","10/24/2019 10:40:07.825 AM","-0.903","0.798"
"129","10/24/2019 10:40:07.826 AM","-0.903","0.797"
"130","10/24/2019 10:40:07.827 AM","-0.903","0.798"
"131","10/24/2019 10:40:07.828 AM","-0.902","0.798"
"132","10/24/2019 10:40:07.829 AM","-0.903","0.798"
"133","10/24/2019 10:40:07.830 AM","-0.903","0.797"
"134","10/24/2019 10:40:07.831 AM","-0.903","0.797"
"135","10/24/2019 10:40:07.832 AM","-0.903","0.798"
"136","10/24/2019 10:40:07.833 AM","-0.902","0.797"
"137","10/24/2019 10:40:07.834 AM","-0.903","0.798"
"138","10/24/2019 10:40:07.835 AM","-0.902","0.798"
"139","10/24/2019 10:40:07.836 AM","-0.903","0.796"
"140","10/24/2019 10:40:07.837 AM","-0.903","0.797"
"141","10/24/2019 10:40:07.838 AM","-0.903","0.797"
"142","10/24/2019 10:40:07.839 AM","-0.904","0.798"
"143","10/24/2019 10:40:07.840 AM","-0.904","0.797"
"144","10/24/2019 10:40:07.841 AM","-0.905","0.798"
"145","10/24/2019 10:40:07.842 AM","-0.904","0.798"
"146","10/24/2019 10:40:07.843 AM","-0.904","0.797"
"147","10/24/2019 10:40:07.844 AM","-0.904","0.798"
"148","10/24/2019 10:40:07.845 AM","-0.904","0.798"
"149","10/24/2019 10:40:07.846 AM","-0.905","0.797"
"150","10/24/2019 10:40:07.847 AM","-0.906","0.798"
"151","10/24/2019 10:40:07.848 AM","-0.905","0.798"
"152","10/24/2019 10:40:07.849 AM","-0.905","0.797"
"153","10/24/2019 10:40:07.850 AM","-0.906","0.798"
"154","10/24/2019 10:40:07.851 AM","-0.906","0.798"
"155","10/24/2019 10:40:07.852 AM","-0.906","0.798"
"156","10/24/2019 10:40:07.853 AM","-0.907","0.798"
"157","10/24/2019 10:40:07.854 AM","-0.906","0.797"
"158","10/24/2019 10:40:07.855 AM","-0.907","0.798"
"159","10/24/2019 10:40:07.856 AM","-0.908","0.798"
"160","10/24/2019 10:40:07.857 AM","-0.907","0.798"
"161","10/24/2019 10:40:07.858 AM","-0.907","0.797"
"162","10/24/2019 10:40:07.859 AM","-0.907","0.798"
"163","10/24/2019 10:40:07.860 AM","-0.908","0.798"
"164","10/24/2019 10:40:07.861 AM","-0.907","0.799"
"165","10/24/2019 10:40:07.862 AM","-0.907","0.798"
"166","10/24/2019 10:40:07.863 AM","-0.907","0.798"
"167","10/24/2019 10:40:07.864 AM","-0.908","0.798"
"168","10/24/2019 10:40:07.865 AM","-0.908","0.798"
"169","10/24/2019 10:40:07.866 AM","-0.908","0.798"
"170","10/24/2019 10:40:07.867 AM","-0.908","0.798"
"171","10/24/2019 10:40:07.868 AM","-0.908","0.798"
"172","10/24/2019 10:40:07.869 AM","-0.907","0.798"
"173","10/24/2019 10:40:07.870 AM","-0.909","0.799"
"174","10/24/2019 10:40:07.871 AM","-0.907","0.799"
"175","10/24/2019 10:40:07.872 AM","-0.908","0.799"
"176","10/24/2019 10:40:07.873 AM","-0.908","0.798"
"177","10/24/2019 10:40:07.874 AM","-0.908","0.799"
"178","10/24/2019 10:40:07.875 AM","-0.907","0.798"
"179","10/24/2019 10:40:07.876 AM","-0.908","0.799"
"180","10/24/2019 10:40:07.877 AM","-0.907","0.798"
"181","10/24/2019 10:40:07.878 AM","-0.907","0.799"
"182","10/24/2019 10:40:07.879 AM","-0.907","0.800"
"183","10/24/2019 10:40:07.880 AM","-0.907","0.800"
"184","10/24/2019 10:40:07.881 AM","-0.907","0.799"
"185","10/24/2019 10:40:07.882 AM","-0.907","0.799"
"186","10/24/2019 10:40:07.883 AM","-0.907","0.799"
"187","10/24/2019 10:40:07.884 AM","-0.906","0.800"
"188","10/24/2019 10:40:07.885 AM","-0.907","0.800"
"189","10/24/2019 10:40:07.886 AM","-0.906","0.800"
"190","10/24/2019 10:40:07.887 AM","-0.906","0.800"
"191","10/24/2019 10:40:07.888 AM","-0.907","0.799"
"192","10/24/2019 10:40:07.889 AM","-0.904","0.800"
"193","10/24/2019 10:40:07.890 AM","-0.906","0.800"
"194","10/24/2019 10:40:07.891 AM","-0.906","0.800"
"195","10/24/2019 10:40:07.892 AM","-0.905","0.800"
"196","10/24/2019 10:40:07.893 AM","-0.904","0.801"
"197","10/24/2019 10:40:07.894 AM","-0.905","0.800"
"198","10/24/2019 10:40:07.895 AM","-0.905","0.800"
"199","10/24/2019 10:40:07.896 AM","-0.905","0.800"
"200","10/24/2019 10:40:07.897 AM","-0.905","0.800"
"201","10/24/2019 10:40:07.898 AM","-0.904","0.800"
"202","10/24/2019 10:40:07.899 AM","-0.904","0.800"
"203","10/24/2019 10:40:07.900 AM","-0.904","0.800"
"204","10/24/2019 10:40:07.901 AM","-0.904","0.799"
"205","10/24/2019 10:40:07.902 AM","-0.904","0.800"
"206","10/24/2019 10:40:07.903 AM","-0.904","0.799"
"207","10/24/2019 10:40:07.904 AM","-0.904","0.800"
"208","10/24/2019 10:40:07.905 AM","-0.904","0.801"
"209","10/24/2019 10:40:07.906 AM","-0.904","0.801"
"210","10/24/2019 10:40:07.907 AM","-0.904","0.801"
"211","10/24/2019 10:40:07.908 AM","-0.904","0.801"
"212","10/24/2019 10:40:07.909 AM","-0.903","0.800"
"213","10/24/2019 10:40:07.910 AM","-0.904","0.801"
"214","10/24/2019 10:40:07.911 AM","-0.905","0.801"
"215","10/24/2019 10:40:07.912 AM","-0.904","0.801"
"216","10/24/2019 10:40:07.913 AM","-0.903","0.801"
"217","10/24/2019 10:40:07.914 AM","-0.904","0.800"
"218","10/24/2019 10:40:07.915 AM","-0.904","0.801"
"219","10/24/2019 10:40:07.916 AM","-0.904","0.801"
"220","10/24/2019 10:40:07.917 AM","-0.904","0.801"
"221","10/24/2019 10:40:07.918 AM","-0.904","0.801"
"222","10/24/2019 10:40:07.919 AM","-0.905","0.801"
"223","10/24/2019 10:40:07.920 AM","-0.905","0.801"
"224","10/24/2019 10:40:07.921 AM","-0.905","0.801"
"225","10/24/2019 10:40:07.922 AM","-0.905","0.802"
"226","10/24/2019 10:40:07.923 AM","-0.904","0.802"
"227","10/24/2019 10:40:07.924 AM","-0.905","0.801"
"228","10/24/2019 10:40:07.925 AM","-0.905","0.801"
"229","10/24/2019 10:40:07.926 AM","-0.906","0.801"
"230","10/24/2019 10:40:07.927 AM","-0.906","0.801"
"231","10/24/2019 10:40:07.928 AM","-0.906","0.801"
"232","10/24/2019 10:40:07.929 AM","-0.906","0.802"
"233","10/24/2019 10:40:07.930 AM","-0.906","0.802"
"234","10/24/2019 10:40:07.931 AM","-0.906","0.802"
"235","10/24/2019 10:40:07.932 AM","-0.906","0.802"
"236","10/24/2019 10:40:07.933 AM","-0.906","0.801"
"237","10/24/2019 10:40:07.934 AM","-0.907","0.802"
"238","10/24/2019 10:40:07.935 AM","-0.907","0.802"
"239","10/24/2019 10:40:07.936 AM","-0.907","0.802"
"240","10/24/2019 10:40:07.937 AM","-0.907","0.802"
"241","10/24/2019 10:40:07.938 AM","-0.907","0.802"
"242","10/24/2019 10:40:07.939 AM","-0.907","0.802"
"243","10/24/2019 10:40:07.940 AM","-0.907","0.802"
"244","10/24/2019 10:40:07.941 AM","-0.908","0.802"
"245","10/24/2019 10:40:07.942 AM","-0.908","0.802"
"246","10/24/2019 10:40:07.943 AM","-0.908","0.802"
"247","10/24/2019 10:40:07.944 AM","-0.907","0.802"
"248","10/24/2019 10:40:07.945 AM","-0.908","0.802"
"249","10/24/2019 10:40:07.946 AM","-0.907","0.802"
"250","10/24/2019 10:40:07.947 AM","-0.907","0.802"
"251","10/24/2019 10:40:07.948 AM","-0.908","0.802"
"252","10/24/2019 10:40:07.949 AM","-0.908","0.802"
"253","10/24/2019 10:40:07.950 AM","-0.908","0.802"
"254","10/24/2019 10:40:07.951 AM","-0.907","0.801"
"255","10/24/2019 10:40:07.952 AM","-0.908","0.801"
"256","10/24/2019 10:40:07.953 AM","-0.907","0.801"
"257","10/24/2019 10:40:07.954 AM","-0.907","0.801"
"258","10/24/2019 10:40:07.955 AM","-0.907","0.801"
"259","10/24/2019 10:40:07.956 AM","-0.907","0.800"
"260","10/24/2019 10:40:07.957 AM","-0.907","0.802"
"261","10/24/2019 10:40:07.958 AM","-0.907","0.801"
"262","10/24/2019 10:40:07.959 AM","-0.907","0.800"
"263","10/24/2019 10:40:07.960 AM","-0.907","0.801"
"264","10/24/2019 10:40:07.961 AM","-0.907","0.801"
"265","10/24/2019 10:40:07.962 AM","-0.906","0.801"
"266","10/24/2019 10:40:07.963 AM","-0.907","0.799"
"267","10/24/2019 10:40:07.964 AM","-0.907","0.801"
"268","10/24/2019 10:40:07.965 AM","-0.907","0.800"
"269","10/24/2019 10:40:07.966 AM","-0.906","0.800"
"270","10/24/2019 10:40:07.967 AM","-0.906","0.800"
"271","10/24/2019 10:40:07.968 AM","-0.906","0.799"
"272","10/24/2019 10:40:07.969 AM","-0.906","0.799"
"273","10/24/2019 10:40:07.970 AM","-0.906","0.799"
"274","10/24/2019 10:40:07.971 AM","-0.906","0.799"
"275","10/24/2019 10:40:07.972 AM","-0.906","0.799"
"276","10/24/2019 10:40:07.973 AM","-0.905","0.799"
"277","10/24/2019 10:40:07.974 AM","-0.905","0.799"
"278","10/24/2019 10:40:07.975 AM","-0.904","0.799"
"279","10/24/2019 10:40:07.976 AM","-0.904","0.799"
"280","10/24/2019 10:40:07.977 AM","-0.904","0.799"
"281","10/24/2019 10:40:07.978 AM","-0.904","0.799"
"282","10/24/2019 10:40:07.979 AM","-0.903","0.798"
"283","10/24/2019 10:40:07.980 AM","-0.903","0.798"
"284","10/24/2019 10:40:07.981 AM","-0.903","0.798"
"285","10/24/2019 10:40:07.982 AM","-0.904","0.798"
"286","10/24/2019 10:40:07.983 AM","-0.904","0.798"
"287","10/24/2019 10:40:07.984 AM","-0.904","0.797"
"288","10/24/2019 10:40:07.985 AM","-0.904","0.798"
"289","10/24/2019 10:40:07.986 AM","-0.904","0.798"
"290","10/24/2019 10:40:07.987 AM","-0.903","0.798"
"291","10/24/2019 10:40:07.988 AM","-0.903","0.798"
"292","10/24/2019 10:40:07.989 AM","-0.903","0.798"
"293","10/24/2019 10:40:07.990 AM","-0.903","0.798"
"294","10/24/2019 10:40:07.991 AM","-0.904","0.798"
"295","10/24/2019 10:40:07.992 AM","-0.903","0.798"
"296","10/24/2019 10:40:07.993 AM","-0.903","0.798"
"297","10/24/2019 10:40:07.994 AM","-0.903","0.797"
"298","10/24/2019 10:40:07.995 AM","-0.903","0.798"
"299","10/24/2019 10:40:07.996 AM","-0.903","0.798"
"300","10/24/2019 10:40:07.997 AM","-0.903","0.798"
"301","10/24/2019 10:40:07.998 AM","-0.903","0.798"
"302","10/24/2019 10:40:07.999 AM","-0.903","0.798"
"303","10/24/2019 10:40:08.000 AM","-0.903","0.798"
"304","10/24/2019 10:40:08.001 AM","-0.904","0.798"
"305","10/24/2019 10:40:08.002 AM","-0.904","0.798"
"306","10/24/2019 10:40:08.003 AM","-0.904","0.798"
"307","10/24/2019 10:40:08.004 AM","-0.903","0.798"
"308","10/24/2019 10:40:08.005 AM","-0.904","0.798"
"309","10/24/2019 10:40:08.006 AM","-0.904","0.799"
"310","10/24/2019 10:40:08.007 AM","-0.905","0.798"
"311","10/24/2019 10:40:08.008 AM","-0.904","0.799"
"312","10/24/2019 10:40:08.009 AM","-0.905","0.799"
"313","10/24/2019 10:40:08.010 AM","-0.904","0.798"
"314","10/24/2019 10:40:08.011 AM","-0.905","0.798"
"315","10/24/2019 10:40:08.012 AM","-0.905","0.798"
"316","10/24/2019 10:40:08.013 AM","-0.905","0.798"
"317","10/24/2019 10:40:08.014 AM","-0.905","0.798"
"318","10/24/2019 10:40:08.015 AM","-0.905","0.798"
"319","10/24/2019 10:40:08.016 AM","-0.906","0.798"
"320","10/24/2019 10:40:08.017 AM","-0.906","0.799"
"321","10/24/2019 10:40:08.018 AM","-0.906","0.798"
"322","10/24/2019 10:40:08.019 AM","-0.906","0.798"
"323","10/24/2019 10:40:08.020 AM","-0.906","0.798"
"324","10/24/2019 10:40:08.021 AM","-0.907","0.798"
"325","10/24/2019 10:40:08.022 AM","-0.907","0.799"
"326","10/24/2019 10:40:08.023 AM","-0.906","0.799"
"327","10/24/2019 10:40:08.024 AM","-0.906","0.799"
"328","10/24/2019 10:40:08.025 AM","-0.906","0.799"
"329","10/24/2019 10:40:08.026 AM","-0.907","0.798"
"330","10/24/2019 10:40:08.027 AM","-0.906","0.798"
"331","10/24/2019 10:40:08.028 AM","-0.907","0.799"
"332","10/24/2019 10:40:08.029 AM","-0.907","0.798"
"333","10/24/2019 10:40:08.030 AM","-0.908","0.799"
"334","10/24/2019 10:40:08.031 AM","-0.907","0.798"
"335","10/24/2019 10:40:08.032 AM","-0.907","0.798"
"336","10/24/2019 10:40:08.033 AM","-0.907","0.798"
"337","10/24/2019 10:40:08.034 AM","-0.907","0.799"
"338","10/24/2019 10:40:08.035 AM","-0.907","0.799"
"339","10/24/2019 10:40:08.036 AM","-0.907","0.799"
"340","10/24/2019 10:40:08.037 AM","-0.907","0.799"
"341","10/24/2019 10:40:08.038 AM","-0.906","0.799"
"342","10/24/2019 10:40:08.039 AM","-0.907","0.799"
"343","10/24/2019 10:40:08.040 AM","-0.906","0.799"
"344","10/24/2019 10:40:08.041 AM","-0.906","0.800"
"345","10/24/2019 10:40:08.042 AM","-0.907","0.799"
"346","10/24/2019 10:40:08.043 AM","-0.906","0.800"
"347","10/24/2019 10:40:08.044 AM","-0.907","0.799"
"348","10/24/2019 10:40:08.045 AM","-0.907","0.800"
"349","10/24/2019 10:40:08.046 AM","-0.907","0.799"
"350","10/24/2019 10:40:08.047 AM","-0.906","0.799"
"351","10/24/2019 10:40:08.048 AM","-0.906","0.800"
"352","10/24/2019 10:40:08.049 AM","-0.906","0.800"
"353","10/24/2019 10:40:08.050 AM","-0.905","0.800"
"354","10/24/2019 10:40:08.051 AM","-0.906","0.800"
"355","10/24/2019 10:40:08.052 AM","-0.904","0.799"
"356","10/24/2019 10:40:08.053 AM","-0.906","0.800"
"357","10/24/2019 10:40:08.054 AM","-0.904","0.801"
"358","10/24/2019 10:40:08.055 AM","-0.904","0.800"
"359","10/24/2019 10:40:08.056 AM","-0.904","0.800"
"360","10/24/2019 10:40:08.057 AM","-0.904","0.800"
"361","10/24/2019 10:40:08.058 AM","-0.903","0.799"
"362","10/24/2019 10:40:08.059 AM","-0.904","0.799"
"363","10/24/2019 10:40:08.060 AM","-0.904","0.799"
"364","10/24/2019 10:40:08.061 AM","-0.904","0.799"
"365","10/24/2019 10:40:08.062 AM","-0.903","0.800"
"366","10/24/2019 10:40:08.063 AM","-0.903","0.800"
"367","10/24/2019 10:40:08.064 AM","-0.904","0.800"
"368","10/24/2019 10:40:08.065 AM","-0.903","0.800"
"369","10/24/2019 10:40:08.066 AM","-0.903","0.800"
"370","10/24/2019 10:40:08.067 AM","-0.903","0.800"
"371","10/24/2019 10:40:08.068 AM","-0.904","0.800"
"372","10/24/2019 10:40:08.069 AM","-0.903","0.800"
"373","10/24/2019 10:40:08.070 AM","-0.903","0.799"
"374","10/24/2019 10:40:08.071 AM","-0.903","0.799"
"375","10/24/2019 10:40:08.072 AM","-0.903","0.799"
"376","10/24/2019 10:40:08.073 AM","-0.903","0.800"
"377","10/24/2019 10:40:08.074 AM","-0.902","0.801"
"378","10/24/2019 10:40:08.075 AM","-0.903","0.799"
"379","10/24/2019 10:40:08.076 AM","-0.903","0.800"
"380","10/24/2019 10:40:08.077 AM","-0.903","0.799"
"381","10/24/2019 10:40:08.078 AM","-0.902","0.800"
"382","10/24/2019 10:40:08.079 AM","-0.903","0.801"
"383","10/24/2019 10:40:08.080 AM","-0.903","0.800"
"384","10/24/2019 10:40:08.081 AM","-0.903","0.800"
"385","10/24/2019 10:40:08.082 AM","-0.904","0.800"
"386","10/24/2019 10:40:08.083 AM","-0.903","0.801"
"387","10/24/2019 10:40:08.084 AM","-0.903","0.800"
"388","10/24/2019 10:40:08.085 AM","-0.903","0.800"
"389","10/24/2019 10:40:08.086 AM","-0.904","0.800"
"390","10/24/2019 10:40:08.087 AM","-0.904","0.799"
"391","10/24/2019 10:40:08.088 AM","-0.904","0.800"
"392","10/24/2019 10:40:08.089 AM","-0.904","0.801"
"393","10/24/2019 10:40:08.090 AM","-0.904","0.800"
"394","10/24/2019 10:40:08.091 AM","-0.904","0.801"
"395","10/24/2019 10:40:08.092 AM","-0.905","0.801"
"396","10/24/2019 10:40:08.093 AM","-0.905","0.801"
"397","10/24/2019 10:40:08.094 AM","-0.905","0.800"
"398","10/24/2019 10:40:08.095 AM","-0.904","0.801"
"399","10/24/2019 10:40:08.096 AM","-0.905","0.801"
"400","10/24/2019 10:40:08.097 AM","-0.905","0.801"
"401","10/24/2019 10:40:08.098 AM","-0.905","0.801"
"402","10/24/2019 10:40:08.099 AM","-0.906","0.801"
"403","10/24/2019 10:40:08.100 AM","-0.905","0.801"
"404","10/24/2019 10:40:08.101 AM","-0.905","0.800"
"405","10/24/2019 10:40:08.102 AM","-0.905","0.801"
"406","10/24/2019 10:40:08.103 AM","-0.906","0.801"
"407","10/24/2019 10:40:08.104 AM","-0.906","0.801"
"408","10/24/2019 10:40:08.105 AM","-0.906","0.801"
"409","10/24/2019 10:40:08.106 AM","-0.907","0.801"
"410","10/24/2019 10:40:08.107 AM","-0.907","0.801"
"411","10/24/2019 10:40:08.108 AM","-0.906","0.801"
"412","10/24/2019 10:40:08.109 AM","-0.906","0.801"
"413","10/24/2019 10:40:08.110 AM","-0.907","0.801"
"414","10/24/2019 10:40:08.111 AM","-0.906","0.801"
"415","10/24/2019 10:40:08.112 AM","-0.906","0.801"
"416","10/24/2019 10:40:08.113 AM","-0.906","0.801"
"417","10/24/2019 10:40:08.114 AM","-0.907","0.800"
"418","10/24/2019 10:40:08.115 AM","-0.907","0.801"
"419","10/24/2019 10:40:08.116 AM","-0.906","0.801"
"420","10/24/2019 10:40:08.117 AM","-0.906","0.801"
"421","10/24/2019 10:40:08.118 AM","-0.907","0.801"
"422","10/24/2019 10:40:08.119 AM","-0.906","0.801"
"423","10/24/2019 10:40:08.120 AM","-0.907","0.801"
"424","10/24/2019 10:40:08.121 AM","-0.906","0.800"
"425","10/24/2019 10:40:08.122 AM","-0.906","0.801"
"426","10/24/2019 10:40:08.123 AM","-0.906","0.801"
"427","10/24/2019 10:40:08.124 AM","-0.906","0.801"
"428","10/24/2019 10:40:08.125 AM","-0.905","0.800"
"429","10/24/2019 10:40:08.126 AM","-0.906","0.800"
"430","10/24/2019 10:40:08.127 AM","-0.905","0.800"
"431","10/24/2019 10:40:08.128 AM","-0.906","0.800"
"432","10/24/2019 10:40:08.129 AM","-0.905","0.800"
"433","10/24/2019 10:40:08.130 AM","-0.906","0.800"
"434","10/24/2019 10:40:08.131 AM","-0.905","0.800"
"435","10/24/2019 10:40:08.132 AM","-0.906","0.799"
"436","10/24/2019 10:40:08.133 AM","-0.905","0.800"
"437","10/24/2019 10:40:08.134 AM","-0.905","0.800"
"438","10/24/2019 10:40:08.135 AM","-0.906","0.800"
"439","10/24/2019 10:40:08.136 AM","-0.906","0.799"
"440","10/24/2019 10:40:08.137 AM","-0.905","0.800"
"441","10/24/2019 10:40:08.138 AM","-0.905","0.799"
"442","10/24/2019 10:40:08.139 AM","-0.905","0.799"
"443","10/24/2019 10:40:08.140 AM","-0.905","0.799"
