"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 5580"
"Start Time: 10/24/2019 10:43:23.611 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"153","10/24/2019 10:43:23.764 AM","-0.842","1.105"
"154","10/24/2019 10:43:23.765 AM","-0.843","1.105"
"155","10/24/2019 10:43:23.766 AM","-0.842","1.105"
"156","10/24/2019 10:43:23.767 AM","-0.842","1.105"
"157","10/24/2019 10:43:23.768 AM","-0.842","1.105"
"158","10/24/2019 10:43:23.769 AM","-0.842","1.104"
"159","10/24/2019 10:43:23.770 AM","-0.842","1.105"
"160","10/24/2019 10:43:23.771 AM","-0.842","1.105"
"161","10/24/2019 10:43:23.772 AM","-0.843","1.105"
"162","10/24/2019 10:43:23.773 AM","-0.842","1.105"
"163","10/24/2019 10:43:23.774 AM","-0.842","1.105"
"164","10/24/2019 10:43:23.775 AM","-0.842","1.105"
"165","10/24/2019 10:43:23.776 AM","-0.842","1.105"
"166","10/24/2019 10:43:23.777 AM","-0.843","1.104"
"167","10/24/2019 10:43:23.778 AM","-0.842","1.105"
"168","10/24/2019 10:43:23.779 AM","-0.842","1.104"
"169","10/24/2019 10:43:23.780 AM","-0.841","1.105"
"170","10/24/2019 10:43:23.781 AM","-0.841","1.105"
"171","10/24/2019 10:43:23.782 AM","-0.841","1.105"
"172","10/24/2019 10:43:23.783 AM","-0.841","1.105"
"173","10/24/2019 10:43:23.784 AM","-0.842","1.104"
"174","10/24/2019 10:43:23.785 AM","-0.841","1.104"
"175","10/24/2019 10:43:23.786 AM","-0.841","1.105"
"176","10/24/2019 10:43:23.787 AM","-0.840","1.105"
"177","10/24/2019 10:43:23.788 AM","-0.839","1.104"
"178","10/24/2019 10:43:23.789 AM","-0.841","1.105"
"179","10/24/2019 10:43:23.790 AM","-0.840","1.105"
"180","10/24/2019 10:43:23.791 AM","-0.840","1.105"
"181","10/24/2019 10:43:23.792 AM","-0.840","1.105"
"182","10/24/2019 10:43:23.793 AM","-0.839","1.105"
"183","10/24/2019 10:43:23.794 AM","-0.839","1.105"
"184","10/24/2019 10:43:23.795 AM","-0.840","1.105"
"185","10/24/2019 10:43:23.796 AM","-0.839","1.105"
"186","10/24/2019 10:43:23.797 AM","-0.839","1.105"
"187","10/24/2019 10:43:23.798 AM","-0.838","1.105"
"188","10/24/2019 10:43:23.799 AM","-0.839","1.105"
"189","10/24/2019 10:43:23.800 AM","-0.839","1.105"
"190","10/24/2019 10:43:23.801 AM","-0.839","1.105"
"191","10/24/2019 10:43:23.802 AM","-0.839","1.105"
"192","10/24/2019 10:43:23.803 AM","-0.838","1.105"
"193","10/24/2019 10:43:23.804 AM","-0.838","1.104"
"194","10/24/2019 10:43:23.805 AM","-0.838","1.105"
"195","10/24/2019 10:43:23.806 AM","-0.838","1.105"
"196","10/24/2019 10:43:23.807 AM","-0.838","1.105"
"197","10/24/2019 10:43:23.808 AM","-0.838","1.105"
"198","10/24/2019 10:43:23.809 AM","-0.838","1.106"
"199","10/24/2019 10:43:23.810 AM","-0.838","1.105"
"200","10/24/2019 10:43:23.811 AM","-0.838","1.105"
"201","10/24/2019 10:43:23.812 AM","-0.838","1.105"
"202","10/24/2019 10:43:23.813 AM","-0.838","1.105"
"203","10/24/2019 10:43:23.814 AM","-0.838","1.105"
"204","10/24/2019 10:43:23.815 AM","-0.838","1.105"
"205","10/24/2019 10:43:23.816 AM","-0.838","1.105"
"206","10/24/2019 10:43:23.817 AM","-0.838","1.105"
"207","10/24/2019 10:43:23.818 AM","-0.838","1.105"
"208","10/24/2019 10:43:23.819 AM","-0.839","1.105"
"209","10/24/2019 10:43:23.820 AM","-0.838","1.105"
"210","10/24/2019 10:43:23.821 AM","-0.838","1.105"
"211","10/24/2019 10:43:23.822 AM","-0.839","1.105"
"212","10/24/2019 10:43:23.823 AM","-0.839","1.105"
"213","10/24/2019 10:43:23.824 AM","-0.839","1.106"
"214","10/24/2019 10:43:23.825 AM","-0.839","1.105"
"215","10/24/2019 10:43:23.826 AM","-0.838","1.106"
"216","10/24/2019 10:43:23.827 AM","-0.839","1.105"
"217","10/24/2019 10:43:23.828 AM","-0.839","1.105"
"218","10/24/2019 10:43:23.829 AM","-0.839","1.106"
"219","10/24/2019 10:43:23.830 AM","-0.840","1.105"
"220","10/24/2019 10:43:23.831 AM","-0.840","1.105"
"221","10/24/2019 10:43:23.832 AM","-0.840","1.105"
"222","10/24/2019 10:43:23.833 AM","-0.840","1.106"
"223","10/24/2019 10:43:23.834 AM","-0.840","1.105"
"224","10/24/2019 10:43:23.835 AM","-0.840","1.106"
"225","10/24/2019 10:43:23.836 AM","-0.841","1.106"
"226","10/24/2019 10:43:23.837 AM","-0.841","1.106"
"227","10/24/2019 10:43:23.838 AM","-0.841","1.105"
"228","10/24/2019 10:43:23.839 AM","-0.841","1.106"
"229","10/24/2019 10:43:23.840 AM","-0.842","1.106"
"230","10/24/2019 10:43:23.841 AM","-0.841","1.105"
"231","10/24/2019 10:43:23.842 AM","-0.842","1.106"
"232","10/24/2019 10:43:23.843 AM","-0.842","1.105"
"233","10/24/2019 10:43:23.844 AM","-0.841","1.106"
"234","10/24/2019 10:43:23.845 AM","-0.842","1.106"
"235","10/24/2019 10:43:23.846 AM","-0.842","1.106"
"236","10/24/2019 10:43:23.847 AM","-0.842","1.106"
"237","10/24/2019 10:43:23.848 AM","-0.842","1.106"
"238","10/24/2019 10:43:23.849 AM","-0.842","1.106"
"239","10/24/2019 10:43:23.850 AM","-0.842","1.107"
"240","10/24/2019 10:43:23.851 AM","-0.843","1.107"
"241","10/24/2019 10:43:23.852 AM","-0.843","1.107"
"242","10/24/2019 10:43:23.853 AM","-0.842","1.107"
"243","10/24/2019 10:43:23.854 AM","-0.842","1.107"
"244","10/24/2019 10:43:23.855 AM","-0.842","1.107"
"245","10/24/2019 10:43:23.856 AM","-0.842","1.107"
"246","10/24/2019 10:43:23.857 AM","-0.842","1.106"
"247","10/24/2019 10:43:23.858 AM","-0.842","1.107"
"248","10/24/2019 10:43:23.859 AM","-0.843","1.107"
"249","10/24/2019 10:43:23.860 AM","-0.842","1.106"
"250","10/24/2019 10:43:23.861 AM","-0.842","1.106"
"251","10/24/2019 10:43:23.862 AM","-0.842","1.106"
"252","10/24/2019 10:43:23.863 AM","-0.842","1.106"
"253","10/24/2019 10:43:23.864 AM","-0.842","1.107"
"254","10/24/2019 10:43:23.865 AM","-0.842","1.106"
"255","10/24/2019 10:43:23.866 AM","-0.842","1.107"
"256","10/24/2019 10:43:23.867 AM","-0.842","1.106"
"257","10/24/2019 10:43:23.868 AM","-0.841","1.107"
"258","10/24/2019 10:43:23.869 AM","-0.841","1.106"
"259","10/24/2019 10:43:23.870 AM","-0.841","1.106"
"260","10/24/2019 10:43:23.871 AM","-0.840","1.107"
"261","10/24/2019 10:43:23.872 AM","-0.841","1.107"
"262","10/24/2019 10:43:23.873 AM","-0.840","1.106"
"263","10/24/2019 10:43:23.874 AM","-0.841","1.107"
"264","10/24/2019 10:43:23.875 AM","-0.840","1.107"
"265","10/24/2019 10:43:23.876 AM","-0.839","1.107"
"266","10/24/2019 10:43:23.877 AM","-0.839","1.106"
"267","10/24/2019 10:43:23.878 AM","-0.839","1.107"
"268","10/24/2019 10:43:23.879 AM","-0.838","1.107"
"269","10/24/2019 10:43:23.880 AM","-0.839","1.106"
"270","10/24/2019 10:43:23.881 AM","-0.839","1.107"
"271","10/24/2019 10:43:23.882 AM","-0.839","1.106"
"272","10/24/2019 10:43:23.883 AM","-0.838","1.108"
"273","10/24/2019 10:43:23.884 AM","-0.838","1.106"
"274","10/24/2019 10:43:23.885 AM","-0.838","1.106"
"275","10/24/2019 10:43:23.886 AM","-0.838","1.107"
"276","10/24/2019 10:43:23.887 AM","-0.838","1.107"
"277","10/24/2019 10:43:23.888 AM","-0.837","1.106"
"278","10/24/2019 10:43:23.889 AM","-0.837","1.107"
"279","10/24/2019 10:43:23.890 AM","-0.838","1.106"
"280","10/24/2019 10:43:23.891 AM","-0.836","1.106"
"281","10/24/2019 10:43:23.892 AM","-0.837","1.107"
"282","10/24/2019 10:43:23.893 AM","-0.837","1.106"
"283","10/24/2019 10:43:23.894 AM","-0.837","1.106"
"284","10/24/2019 10:43:23.895 AM","-0.837","1.106"
"285","10/24/2019 10:43:23.896 AM","-0.837","1.107"
"286","10/24/2019 10:43:23.897 AM","-0.837","1.107"
"287","10/24/2019 10:43:23.898 AM","-0.837","1.107"
"288","10/24/2019 10:43:23.899 AM","-0.837","1.107"
"289","10/24/2019 10:43:23.900 AM","-0.837","1.106"
"290","10/24/2019 10:43:23.901 AM","-0.837","1.107"
"291","10/24/2019 10:43:23.902 AM","-0.836","1.106"
"292","10/24/2019 10:43:23.903 AM","-0.837","1.106"
"293","10/24/2019 10:43:23.904 AM","-0.837","1.107"
"294","10/24/2019 10:43:23.905 AM","-0.837","1.107"
"295","10/24/2019 10:43:23.906 AM","-0.838","1.107"
"296","10/24/2019 10:43:23.907 AM","-0.838","1.107"
"297","10/24/2019 10:43:23.908 AM","-0.837","1.107"
"298","10/24/2019 10:43:23.909 AM","-0.838","1.106"
"299","10/24/2019 10:43:23.910 AM","-0.838","1.106"
"300","10/24/2019 10:43:23.911 AM","-0.838","1.107"
"301","10/24/2019 10:43:23.912 AM","-0.838","1.106"
"302","10/24/2019 10:43:23.913 AM","-0.838","1.106"
"303","10/24/2019 10:43:23.914 AM","-0.838","1.107"
"304","10/24/2019 10:43:23.915 AM","-0.839","1.106"
"305","10/24/2019 10:43:23.916 AM","-0.839","1.107"
"306","10/24/2019 10:43:23.917 AM","-0.839","1.106"
"307","10/24/2019 10:43:23.918 AM","-0.840","1.106"
"308","10/24/2019 10:43:23.919 AM","-0.840","1.106"
"309","10/24/2019 10:43:23.920 AM","-0.839","1.107"
"310","10/24/2019 10:43:23.921 AM","-0.840","1.106"
"311","10/24/2019 10:43:23.922 AM","-0.840","1.106"
"312","10/24/2019 10:43:23.923 AM","-0.840","1.106"
"313","10/24/2019 10:43:23.924 AM","-0.841","1.106"
"314","10/24/2019 10:43:23.925 AM","-0.841","1.105"
"315","10/24/2019 10:43:23.926 AM","-0.841","1.106"
"316","10/24/2019 10:43:23.927 AM","-0.841","1.106"
"317","10/24/2019 10:43:23.928 AM","-0.841","1.106"
"318","10/24/2019 10:43:23.929 AM","-0.842","1.105"
"319","10/24/2019 10:43:23.930 AM","-0.841","1.105"
"320","10/24/2019 10:43:23.931 AM","-0.842","1.105"
"321","10/24/2019 10:43:23.932 AM","-0.842","1.105"
"322","10/24/2019 10:43:23.933 AM","-0.841","1.106"
"323","10/24/2019 10:43:23.934 AM","-0.842","1.105"
"324","10/24/2019 10:43:23.935 AM","-0.843","1.104"
"325","10/24/2019 10:43:23.936 AM","-0.843","1.106"
"326","10/24/2019 10:43:23.937 AM","-0.842","1.105"
"327","10/24/2019 10:43:23.938 AM","-0.842","1.105"
"328","10/24/2019 10:43:23.939 AM","-0.842","1.105"
"329","10/24/2019 10:43:23.940 AM","-0.842","1.105"
"330","10/24/2019 10:43:23.941 AM","-0.842","1.105"
"331","10/24/2019 10:43:23.942 AM","-0.842","1.105"
"332","10/24/2019 10:43:23.943 AM","-0.842","1.105"
"333","10/24/2019 10:43:23.944 AM","-0.842","1.105"
"334","10/24/2019 10:43:23.945 AM","-0.842","1.105"
"335","10/24/2019 10:43:23.946 AM","-0.842","1.104"
"336","10/24/2019 10:43:23.947 AM","-0.842","1.105"
"337","10/24/2019 10:43:23.948 AM","-0.842","1.105"
"338","10/24/2019 10:43:23.949 AM","-0.842","1.104"
"339","10/24/2019 10:43:23.950 AM","-0.842","1.105"
"340","10/24/2019 10:43:23.951 AM","-0.842","1.105"
"341","10/24/2019 10:43:23.952 AM","-0.841","1.105"
"342","10/24/2019 10:43:23.953 AM","-0.841","1.103"
"343","10/24/2019 10:43:23.954 AM","-0.841","1.105"
"344","10/24/2019 10:43:23.955 AM","-0.842","1.105"
"345","10/24/2019 10:43:23.956 AM","-0.841","1.104"
"346","10/24/2019 10:43:23.957 AM","-0.841","1.104"
"347","10/24/2019 10:43:23.958 AM","-0.841","1.105"
"348","10/24/2019 10:43:23.959 AM","-0.841","1.105"
"349","10/24/2019 10:43:23.960 AM","-0.840","1.103"
"350","10/24/2019 10:43:23.961 AM","-0.840","1.103"
"351","10/24/2019 10:43:23.962 AM","-0.840","1.104"
"352","10/24/2019 10:43:23.963 AM","-0.840","1.103"
"353","10/24/2019 10:43:23.964 AM","-0.839","1.103"
"354","10/24/2019 10:43:23.965 AM","-0.839","1.104"
"355","10/24/2019 10:43:23.966 AM","-0.839","1.103"
"356","10/24/2019 10:43:23.967 AM","-0.839","1.104"
"357","10/24/2019 10:43:23.968 AM","-0.839","1.103"
"358","10/24/2019 10:43:23.969 AM","-0.839","1.104"
"359","10/24/2019 10:43:23.970 AM","-0.839","1.103"
"360","10/24/2019 10:43:23.971 AM","-0.839","1.104"
"361","10/24/2019 10:43:23.972 AM","-0.838","1.103"
"362","10/24/2019 10:43:23.973 AM","-0.838","1.103"
"363","10/24/2019 10:43:23.974 AM","-0.837","1.103"
"364","10/24/2019 10:43:23.975 AM","-0.838","1.104"
"365","10/24/2019 10:43:23.976 AM","-0.839","1.104"
"366","10/24/2019 10:43:23.977 AM","-0.838","1.104"
"367","10/24/2019 10:43:23.978 AM","-0.838","1.103"
"368","10/24/2019 10:43:23.979 AM","-0.837","1.104"
"369","10/24/2019 10:43:23.980 AM","-0.838","1.103"
"370","10/24/2019 10:43:23.981 AM","-0.837","1.103"
"371","10/24/2019 10:43:23.982 AM","-0.838","1.103"
"372","10/24/2019 10:43:23.983 AM","-0.837","1.103"
"373","10/24/2019 10:43:23.984 AM","-0.837","1.104"
"374","10/24/2019 10:43:23.985 AM","-0.838","1.103"
"375","10/24/2019 10:43:23.986 AM","-0.837","1.103"
"376","10/24/2019 10:43:23.987 AM","-0.837","1.103"
"377","10/24/2019 10:43:23.988 AM","-0.837","1.103"
"378","10/24/2019 10:43:23.989 AM","-0.837","1.104"
"379","10/24/2019 10:43:23.990 AM","-0.838","1.103"
"380","10/24/2019 10:43:23.991 AM","-0.837","1.103"
"381","10/24/2019 10:43:23.992 AM","-0.838","1.104"
"382","10/24/2019 10:43:23.993 AM","-0.837","1.103"
"383","10/24/2019 10:43:23.994 AM","-0.838","1.103"
"384","10/24/2019 10:43:23.995 AM","-0.838","1.103"
"385","10/24/2019 10:43:23.996 AM","-0.838","1.103"
"386","10/24/2019 10:43:23.997 AM","-0.838","1.103"
"387","10/24/2019 10:43:23.998 AM","-0.839","1.104"
"388","10/24/2019 10:43:23.999 AM","-0.839","1.103"
"389","10/24/2019 10:43:24.000 AM","-0.839","1.103"
"390","10/24/2019 10:43:24.001 AM","-0.839","1.104"
"391","10/24/2019 10:43:24.002 AM","-0.839","1.103"
"392","10/24/2019 10:43:24.003 AM","-0.839","1.104"
"393","10/24/2019 10:43:24.004 AM","-0.839","1.104"
"394","10/24/2019 10:43:24.005 AM","-0.840","1.104"
"395","10/24/2019 10:43:24.006 AM","-0.840","1.104"
"396","10/24/2019 10:43:24.007 AM","-0.839","1.104"
"397","10/24/2019 10:43:24.008 AM","-0.840","1.105"
"398","10/24/2019 10:43:24.009 AM","-0.839","1.104"
"399","10/24/2019 10:43:24.010 AM","-0.841","1.104"
"400","10/24/2019 10:43:24.011 AM","-0.841","1.105"
"401","10/24/2019 10:43:24.012 AM","-0.841","1.105"
"402","10/24/2019 10:43:24.013 AM","-0.841","1.105"
"403","10/24/2019 10:43:24.014 AM","-0.841","1.104"
"404","10/24/2019 10:43:24.015 AM","-0.841","1.104"
"405","10/24/2019 10:43:24.016 AM","-0.841","1.105"
"406","10/24/2019 10:43:24.017 AM","-0.841","1.105"
"407","10/24/2019 10:43:24.018 AM","-0.841","1.104"
"408","10/24/2019 10:43:24.019 AM","-0.841","1.105"
"409","10/24/2019 10:43:24.020 AM","-0.842","1.104"
"410","10/24/2019 10:43:24.021 AM","-0.841","1.104"
"411","10/24/2019 10:43:24.022 AM","-0.842","1.104"
"412","10/24/2019 10:43:24.023 AM","-0.842","1.104"
"413","10/24/2019 10:43:24.024 AM","-0.841","1.105"
"414","10/24/2019 10:43:24.025 AM","-0.842","1.105"
"415","10/24/2019 10:43:24.026 AM","-0.842","1.105"
"416","10/24/2019 10:43:24.027 AM","-0.841","1.105"
"417","10/24/2019 10:43:24.028 AM","-0.842","1.105"
"418","10/24/2019 10:43:24.029 AM","-0.842","1.105"
"419","10/24/2019 10:43:24.030 AM","-0.841","1.105"
"420","10/24/2019 10:43:24.031 AM","-0.841","1.105"
"421","10/24/2019 10:43:24.032 AM","-0.841","1.105"
"422","10/24/2019 10:43:24.033 AM","-0.842","1.105"
"423","10/24/2019 10:43:24.034 AM","-0.842","1.105"
"424","10/24/2019 10:43:24.035 AM","-0.841","1.105"
"425","10/24/2019 10:43:24.036 AM","-0.841","1.105"
"426","10/24/2019 10:43:24.037 AM","-0.841","1.105"
"427","10/24/2019 10:43:24.038 AM","-0.841","1.105"
"428","10/24/2019 10:43:24.039 AM","-0.841","1.105"
"429","10/24/2019 10:43:24.040 AM","-0.841","1.106"
"430","10/24/2019 10:43:24.041 AM","-0.840","1.105"
"431","10/24/2019 10:43:24.042 AM","-0.840","1.105"
"432","10/24/2019 10:43:24.043 AM","-0.840","1.106"
"433","10/24/2019 10:43:24.044 AM","-0.840","1.106"
"434","10/24/2019 10:43:24.045 AM","-0.839","1.106"
"435","10/24/2019 10:43:24.046 AM","-0.840","1.105"
"436","10/24/2019 10:43:24.047 AM","-0.839","1.106"
"437","10/24/2019 10:43:24.048 AM","-0.839","1.106"
"438","10/24/2019 10:43:24.049 AM","-0.839","1.106"
"439","10/24/2019 10:43:24.050 AM","-0.838","1.106"
"440","10/24/2019 10:43:24.051 AM","-0.838","1.105"
"441","10/24/2019 10:43:24.052 AM","-0.838","1.106"
"442","10/24/2019 10:43:24.053 AM","-0.838","1.106"
"443","10/24/2019 10:43:24.054 AM","-0.838","1.106"
