"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 6572"
"Start Time: 10/24/2019 11:00:01.410 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"77","10/24/2019 11:00:01.487 AM","-0.215","4.882"
"78","10/24/2019 11:00:01.488 AM","-0.215","4.882"
"79","10/24/2019 11:00:01.489 AM","-0.215","4.882"
"80","10/24/2019 11:00:01.490 AM","-0.216","4.882"
"81","10/24/2019 11:00:01.491 AM","-0.215","4.882"
"82","10/24/2019 11:00:01.492 AM","-0.216","4.882"
"83","10/24/2019 11:00:01.493 AM","-0.215","4.882"
"84","10/24/2019 11:00:01.494 AM","-0.216","4.882"
"85","10/24/2019 11:00:01.495 AM","-0.216","4.882"
"86","10/24/2019 11:00:01.496 AM","-0.216","4.882"
"87","10/24/2019 11:00:01.497 AM","-0.216","4.882"
"88","10/24/2019 11:00:01.498 AM","-0.216","4.881"
"89","10/24/2019 11:00:01.499 AM","-0.217","4.882"
"90","10/24/2019 11:00:01.500 AM","-0.217","4.882"
"91","10/24/2019 11:00:01.501 AM","-0.217","4.882"
"92","10/24/2019 11:00:01.502 AM","-0.217","4.882"
"93","10/24/2019 11:00:01.503 AM","-0.217","4.881"
"94","10/24/2019 11:00:01.504 AM","-0.218","4.881"
"95","10/24/2019 11:00:01.505 AM","-0.218","4.881"
"96","10/24/2019 11:00:01.506 AM","-0.218","4.881"
"97","10/24/2019 11:00:01.507 AM","-0.218","4.882"
"98","10/24/2019 11:00:01.508 AM","-0.219","4.881"
"99","10/24/2019 11:00:01.509 AM","-0.219","4.882"
"100","10/24/2019 11:00:01.510 AM","-0.219","4.881"
"101","10/24/2019 11:00:01.511 AM","-0.218","4.881"
"102","10/24/2019 11:00:01.512 AM","-0.219","4.881"
"103","10/24/2019 11:00:01.513 AM","-0.220","4.882"
"104","10/24/2019 11:00:01.514 AM","-0.219","4.881"
"105","10/24/2019 11:00:01.515 AM","-0.220","4.880"
"106","10/24/2019 11:00:01.516 AM","-0.220","4.881"
"107","10/24/2019 11:00:01.517 AM","-0.220","4.880"
"108","10/24/2019 11:00:01.518 AM","-0.221","4.881"
"109","10/24/2019 11:00:01.519 AM","-0.220","4.880"
"110","10/24/2019 11:00:01.520 AM","-0.221","4.881"
"111","10/24/2019 11:00:01.521 AM","-0.221","4.880"
"112","10/24/2019 11:00:01.522 AM","-0.221","4.880"
"113","10/24/2019 11:00:01.523 AM","-0.221","4.880"
"114","10/24/2019 11:00:01.524 AM","-0.221","4.880"
"115","10/24/2019 11:00:01.525 AM","-0.221","4.880"
"116","10/24/2019 11:00:01.526 AM","-0.221","4.880"
"117","10/24/2019 11:00:01.527 AM","-0.221","4.880"
"118","10/24/2019 11:00:01.528 AM","-0.222","4.880"
"119","10/24/2019 11:00:01.529 AM","-0.221","4.880"
"120","10/24/2019 11:00:01.530 AM","-0.222","4.880"
"121","10/24/2019 11:00:01.531 AM","-0.221","4.880"
"122","10/24/2019 11:00:01.532 AM","-0.220","4.880"
"123","10/24/2019 11:00:01.533 AM","-0.221","4.880"
"124","10/24/2019 11:00:01.534 AM","-0.222","4.880"
"125","10/24/2019 11:00:01.535 AM","-0.222","4.880"
"126","10/24/2019 11:00:01.536 AM","-0.221","4.880"
"127","10/24/2019 11:00:01.537 AM","-0.221","4.880"
"128","10/24/2019 11:00:01.538 AM","-0.222","4.880"
"129","10/24/2019 11:00:01.539 AM","-0.222","4.880"
"130","10/24/2019 11:00:01.540 AM","-0.222","4.880"
"131","10/24/2019 11:00:01.541 AM","-0.223","4.880"
"132","10/24/2019 11:00:01.542 AM","-0.222","4.880"
"133","10/24/2019 11:00:01.543 AM","-0.222","4.880"
"134","10/24/2019 11:00:01.544 AM","-0.222","4.880"
"135","10/24/2019 11:00:01.545 AM","-0.222","4.881"
"136","10/24/2019 11:00:01.546 AM","-0.222","4.880"
"137","10/24/2019 11:00:01.547 AM","-0.222","4.880"
"138","10/24/2019 11:00:01.548 AM","-0.222","4.880"
"139","10/24/2019 11:00:01.549 AM","-0.222","4.879"
"140","10/24/2019 11:00:01.550 AM","-0.221","4.880"
"141","10/24/2019 11:00:01.551 AM","-0.222","4.880"
"142","10/24/2019 11:00:01.552 AM","-0.222","4.880"
"143","10/24/2019 11:00:01.553 AM","-0.221","4.880"
"144","10/24/2019 11:00:01.554 AM","-0.221","4.881"
"145","10/24/2019 11:00:01.555 AM","-0.221","4.880"
"146","10/24/2019 11:00:01.556 AM","-0.222","4.880"
"147","10/24/2019 11:00:01.557 AM","-0.221","4.880"
"148","10/24/2019 11:00:01.558 AM","-0.220","4.881"
"149","10/24/2019 11:00:01.559 AM","-0.221","4.881"
"150","10/24/2019 11:00:01.560 AM","-0.221","4.882"
"151","10/24/2019 11:00:01.561 AM","-0.221","4.880"
"152","10/24/2019 11:00:01.562 AM","-0.221","4.881"
"153","10/24/2019 11:00:01.563 AM","-0.221","4.881"
"154","10/24/2019 11:00:01.564 AM","-0.220","4.881"
"155","10/24/2019 11:00:01.565 AM","-0.221","4.881"
"156","10/24/2019 11:00:01.566 AM","-0.220","4.881"
"157","10/24/2019 11:00:01.567 AM","-0.220","4.881"
"158","10/24/2019 11:00:01.568 AM","-0.221","4.880"
"159","10/24/2019 11:00:01.569 AM","-0.220","4.880"
"160","10/24/2019 11:00:01.570 AM","-0.220","4.882"
"161","10/24/2019 11:00:01.571 AM","-0.220","4.880"
"162","10/24/2019 11:00:01.572 AM","-0.219","4.880"
"163","10/24/2019 11:00:01.573 AM","-0.220","4.881"
"164","10/24/2019 11:00:01.574 AM","-0.219","4.880"
"165","10/24/2019 11:00:01.575 AM","-0.219","4.880"
"166","10/24/2019 11:00:01.576 AM","-0.218","4.880"
"167","10/24/2019 11:00:01.577 AM","-0.219","4.880"
"168","10/24/2019 11:00:01.578 AM","-0.218","4.880"
"169","10/24/2019 11:00:01.579 AM","-0.218","4.881"
"170","10/24/2019 11:00:01.580 AM","-0.218","4.880"
"171","10/24/2019 11:00:01.581 AM","-0.217","4.880"
"172","10/24/2019 11:00:01.582 AM","-0.217","4.881"
"173","10/24/2019 11:00:01.583 AM","-0.217","4.881"
"174","10/24/2019 11:00:01.584 AM","-0.217","4.881"
"175","10/24/2019 11:00:01.585 AM","-0.217","4.881"
"176","10/24/2019 11:00:01.586 AM","-0.217","4.881"
"177","10/24/2019 11:00:01.587 AM","-0.218","4.882"
"178","10/24/2019 11:00:01.588 AM","-0.217","4.881"
"179","10/24/2019 11:00:01.589 AM","-0.218","4.881"
"180","10/24/2019 11:00:01.590 AM","-0.218","4.882"
"181","10/24/2019 11:00:01.591 AM","-0.218","4.882"
"182","10/24/2019 11:00:01.592 AM","-0.218","4.882"
"183","10/24/2019 11:00:01.593 AM","-0.219","4.881"
"184","10/24/2019 11:00:01.594 AM","-0.218","4.881"
"185","10/24/2019 11:00:01.595 AM","-0.217","4.882"
"186","10/24/2019 11:00:01.596 AM","-0.218","4.881"
"187","10/24/2019 11:00:01.597 AM","-0.219","4.882"
"188","10/24/2019 11:00:01.598 AM","-0.218","4.882"
"189","10/24/2019 11:00:01.599 AM","-0.219","4.882"
"190","10/24/2019 11:00:01.600 AM","-0.219","4.882"
"191","10/24/2019 11:00:01.601 AM","-0.219","4.882"
"192","10/24/2019 11:00:01.602 AM","-0.219","4.881"
"193","10/24/2019 11:00:01.603 AM","-0.220","4.882"
"194","10/24/2019 11:00:01.604 AM","-0.220","4.882"
"195","10/24/2019 11:00:01.605 AM","-0.221","4.882"
"196","10/24/2019 11:00:01.606 AM","-0.220","4.882"
"197","10/24/2019 11:00:01.607 AM","-0.220","4.882"
"198","10/24/2019 11:00:01.608 AM","-0.221","4.882"
"199","10/24/2019 11:00:01.609 AM","-0.221","4.882"
"200","10/24/2019 11:00:01.610 AM","-0.222","4.882"
"201","10/24/2019 11:00:01.611 AM","-0.221","4.882"
"202","10/24/2019 11:00:01.612 AM","-0.222","4.882"
"203","10/24/2019 11:00:01.613 AM","-0.223","4.882"
"204","10/24/2019 11:00:01.614 AM","-0.223","4.882"
"205","10/24/2019 11:00:01.615 AM","-0.224","4.882"
"206","10/24/2019 11:00:01.616 AM","-0.223","4.881"
"207","10/24/2019 11:00:01.617 AM","-0.223","4.882"
"208","10/24/2019 11:00:01.618 AM","-0.224","4.882"
"209","10/24/2019 11:00:01.619 AM","-0.224","4.883"
"210","10/24/2019 11:00:01.620 AM","-0.224","4.882"
"211","10/24/2019 11:00:01.621 AM","-0.224","4.882"
"212","10/24/2019 11:00:01.622 AM","-0.225","4.882"
"213","10/24/2019 11:00:01.623 AM","-0.224","4.882"
"214","10/24/2019 11:00:01.624 AM","-0.224","4.882"
"215","10/24/2019 11:00:01.625 AM","-0.225","4.882"
"216","10/24/2019 11:00:01.626 AM","-0.224","4.882"
"217","10/24/2019 11:00:01.627 AM","-0.224","4.882"
"218","10/24/2019 11:00:01.628 AM","-0.224","4.882"
"219","10/24/2019 11:00:01.629 AM","-0.223","4.882"
"220","10/24/2019 11:00:01.630 AM","-0.224","4.882"
"221","10/24/2019 11:00:01.631 AM","-0.224","4.881"
"222","10/24/2019 11:00:01.632 AM","-0.223","4.882"
"223","10/24/2019 11:00:01.633 AM","-0.223","4.881"
"224","10/24/2019 11:00:01.634 AM","-0.223","4.882"
"225","10/24/2019 11:00:01.635 AM","-0.222","4.882"
"226","10/24/2019 11:00:01.636 AM","-0.222","4.882"
"227","10/24/2019 11:00:01.637 AM","-0.222","4.881"
"228","10/24/2019 11:00:01.638 AM","-0.222","4.882"
"229","10/24/2019 11:00:01.639 AM","-0.221","4.881"
"230","10/24/2019 11:00:01.640 AM","-0.221","4.880"
"231","10/24/2019 11:00:01.641 AM","-0.221","4.880"
"232","10/24/2019 11:00:01.642 AM","-0.221","4.881"
"233","10/24/2019 11:00:01.643 AM","-0.220","4.880"
"234","10/24/2019 11:00:01.644 AM","-0.218","4.880"
"235","10/24/2019 11:00:01.645 AM","-0.219","4.880"
"236","10/24/2019 11:00:01.646 AM","-0.219","4.882"
"237","10/24/2019 11:00:01.647 AM","-0.217","4.880"
"238","10/24/2019 11:00:01.648 AM","-0.217","4.880"
"239","10/24/2019 11:00:01.649 AM","-0.217","4.880"
"240","10/24/2019 11:00:01.650 AM","-0.217","4.881"
"241","10/24/2019 11:00:01.651 AM","-0.217","4.881"
"242","10/24/2019 11:00:01.652 AM","-0.217","4.881"
"243","10/24/2019 11:00:01.653 AM","-0.215","4.881"
"244","10/24/2019 11:00:01.654 AM","-0.215","4.881"
"245","10/24/2019 11:00:01.655 AM","-0.213","4.880"
"246","10/24/2019 11:00:01.656 AM","-0.214","4.882"
"247","10/24/2019 11:00:01.657 AM","-0.214","4.881"
"248","10/24/2019 11:00:01.658 AM","-0.213","4.882"
"249","10/24/2019 11:00:01.659 AM","-0.213","4.881"
"250","10/24/2019 11:00:01.660 AM","-0.213","4.882"
"251","10/24/2019 11:00:01.661 AM","-0.213","4.881"
"252","10/24/2019 11:00:01.662 AM","-0.213","4.882"
"253","10/24/2019 11:00:01.663 AM","-0.213","4.882"
"254","10/24/2019 11:00:01.664 AM","-0.213","4.882"
"255","10/24/2019 11:00:01.665 AM","-0.213","4.882"
"256","10/24/2019 11:00:01.666 AM","-0.213","4.882"
"257","10/24/2019 11:00:01.667 AM","-0.212","4.881"
"258","10/24/2019 11:00:01.668 AM","-0.213","4.882"
"259","10/24/2019 11:00:01.669 AM","-0.213","4.882"
"260","10/24/2019 11:00:01.670 AM","-0.213","4.881"
"261","10/24/2019 11:00:01.671 AM","-0.213","4.882"
"262","10/24/2019 11:00:01.672 AM","-0.213","4.882"
"263","10/24/2019 11:00:01.673 AM","-0.214","4.882"
"264","10/24/2019 11:00:01.674 AM","-0.213","4.881"
"265","10/24/2019 11:00:01.675 AM","-0.213","4.882"
"266","10/24/2019 11:00:01.676 AM","-0.214","4.881"
"267","10/24/2019 11:00:01.677 AM","-0.214","4.880"
"268","10/24/2019 11:00:01.678 AM","-0.214","4.882"
"269","10/24/2019 11:00:01.679 AM","-0.214","4.881"
"270","10/24/2019 11:00:01.680 AM","-0.215","4.882"
"271","10/24/2019 11:00:01.681 AM","-0.216","4.880"
"272","10/24/2019 11:00:01.682 AM","-0.216","4.881"
"273","10/24/2019 11:00:01.683 AM","-0.216","4.881"
"274","10/24/2019 11:00:01.684 AM","-0.216","4.881"
"275","10/24/2019 11:00:01.685 AM","-0.217","4.880"
"276","10/24/2019 11:00:01.686 AM","-0.217","4.880"
"277","10/24/2019 11:00:01.687 AM","-0.218","4.881"
"278","10/24/2019 11:00:01.688 AM","-0.217","4.880"
"279","10/24/2019 11:00:01.689 AM","-0.218","4.880"
"280","10/24/2019 11:00:01.690 AM","-0.219","4.880"
"281","10/24/2019 11:00:01.691 AM","-0.219","4.880"
"282","10/24/2019 11:00:01.692 AM","-0.219","4.880"
"283","10/24/2019 11:00:01.693 AM","-0.220","4.879"
"284","10/24/2019 11:00:01.694 AM","-0.220","4.879"
"285","10/24/2019 11:00:01.695 AM","-0.220","4.879"
"286","10/24/2019 11:00:01.696 AM","-0.220","4.880"
"287","10/24/2019 11:00:01.697 AM","-0.221","4.879"
"288","10/24/2019 11:00:01.698 AM","-0.220","4.879"
"289","10/24/2019 11:00:01.699 AM","-0.221","4.879"
"290","10/24/2019 11:00:01.700 AM","-0.221","4.879"
"291","10/24/2019 11:00:01.701 AM","-0.220","4.880"
"292","10/24/2019 11:00:01.702 AM","-0.221","4.880"
"293","10/24/2019 11:00:01.703 AM","-0.221","4.879"
"294","10/24/2019 11:00:01.704 AM","-0.221","4.879"
"295","10/24/2019 11:00:01.705 AM","-0.221","4.879"
"296","10/24/2019 11:00:01.706 AM","-0.221","4.879"
"297","10/24/2019 11:00:01.707 AM","-0.220","4.880"
"298","10/24/2019 11:00:01.708 AM","-0.220","4.880"
"299","10/24/2019 11:00:01.709 AM","-0.221","4.879"
"300","10/24/2019 11:00:01.710 AM","-0.220","4.879"
"301","10/24/2019 11:00:01.711 AM","-0.221","4.879"
"302","10/24/2019 11:00:01.712 AM","-0.220","4.880"
"303","10/24/2019 11:00:01.713 AM","-0.220","4.879"
"304","10/24/2019 11:00:01.714 AM","-0.219","4.880"
"305","10/24/2019 11:00:01.715 AM","-0.220","4.880"
"306","10/24/2019 11:00:01.716 AM","-0.219","4.880"
"307","10/24/2019 11:00:01.717 AM","-0.219","4.881"
"308","10/24/2019 11:00:01.718 AM","-0.219","4.881"
"309","10/24/2019 11:00:01.719 AM","-0.219","4.881"
"310","10/24/2019 11:00:01.720 AM","-0.218","4.880"
"311","10/24/2019 11:00:01.721 AM","-0.218","4.880"
"312","10/24/2019 11:00:01.722 AM","-0.217","4.881"
"313","10/24/2019 11:00:01.723 AM","-0.217","4.881"
"314","10/24/2019 11:00:01.724 AM","-0.217","4.880"
"315","10/24/2019 11:00:01.725 AM","-0.217","4.880"
"316","10/24/2019 11:00:01.726 AM","-0.217","4.881"
"317","10/24/2019 11:00:01.727 AM","-0.217","4.881"
"318","10/24/2019 11:00:01.728 AM","-0.216","4.880"
"319","10/24/2019 11:00:01.729 AM","-0.216","4.881"
"320","10/24/2019 11:00:01.730 AM","-0.216","4.880"
"321","10/24/2019 11:00:01.731 AM","-0.215","4.881"
"322","10/24/2019 11:00:01.732 AM","-0.215","4.881"
"323","10/24/2019 11:00:01.733 AM","-0.215","4.880"
"324","10/24/2019 11:00:01.734 AM","-0.215","4.880"
"325","10/24/2019 11:00:01.735 AM","-0.214","4.881"
"326","10/24/2019 11:00:01.736 AM","-0.214","4.882"
"327","10/24/2019 11:00:01.737 AM","-0.213","4.880"
"328","10/24/2019 11:00:01.738 AM","-0.213","4.881"
"329","10/24/2019 11:00:01.739 AM","-0.213","4.881"
"330","10/24/2019 11:00:01.740 AM","-0.213","4.881"
"331","10/24/2019 11:00:01.741 AM","-0.213","4.881"
"332","10/24/2019 11:00:01.742 AM","-0.213","4.880"
"333","10/24/2019 11:00:01.743 AM","-0.213","4.881"
"334","10/24/2019 11:00:01.744 AM","-0.213","4.881"
"335","10/24/2019 11:00:01.745 AM","-0.213","4.881"
"336","10/24/2019 11:00:01.746 AM","-0.213","4.881"
"337","10/24/2019 11:00:01.747 AM","-0.213","4.881"
"338","10/24/2019 11:00:01.748 AM","-0.213","4.881"
"339","10/24/2019 11:00:01.749 AM","-0.213","4.881"
"340","10/24/2019 11:00:01.750 AM","-0.213","4.880"
"341","10/24/2019 11:00:01.751 AM","-0.213","4.880"
"342","10/24/2019 11:00:01.752 AM","-0.213","4.880"
"343","10/24/2019 11:00:01.753 AM","-0.213","4.880"
"344","10/24/2019 11:00:01.754 AM","-0.213","4.880"
"345","10/24/2019 11:00:01.755 AM","-0.213","4.880"
"346","10/24/2019 11:00:01.756 AM","-0.213","4.881"
"347","10/24/2019 11:00:01.757 AM","-0.213","4.880"
"348","10/24/2019 11:00:01.758 AM","-0.214","4.879"
"349","10/24/2019 11:00:01.759 AM","-0.213","4.879"
"350","10/24/2019 11:00:01.760 AM","-0.213","4.881"
"351","10/24/2019 11:00:01.761 AM","-0.215","4.880"
"352","10/24/2019 11:00:01.762 AM","-0.214","4.880"
"353","10/24/2019 11:00:01.763 AM","-0.214","4.879"
"354","10/24/2019 11:00:01.764 AM","-0.214","4.880"
"355","10/24/2019 11:00:01.765 AM","-0.214","4.880"
"356","10/24/2019 11:00:01.766 AM","-0.215","4.879"
"357","10/24/2019 11:00:01.767 AM","-0.215","4.880"
"358","10/24/2019 11:00:01.768 AM","-0.215","4.880"
"359","10/24/2019 11:00:01.769 AM","-0.216","4.879"
"360","10/24/2019 11:00:01.770 AM","-0.216","4.878"
"361","10/24/2019 11:00:01.771 AM","-0.216","4.878"
"362","10/24/2019 11:00:01.772 AM","-0.217","4.880"
"363","10/24/2019 11:00:01.773 AM","-0.216","4.880"
"364","10/24/2019 11:00:01.774 AM","-0.216","4.880"
"365","10/24/2019 11:00:01.775 AM","-0.217","4.880"
"366","10/24/2019 11:00:01.776 AM","-0.217","4.880"
"367","10/24/2019 11:00:01.777 AM","-0.217","4.879"
"368","10/24/2019 11:00:01.778 AM","-0.217","4.879"
"369","10/24/2019 11:00:01.779 AM","-0.217","4.880"
"370","10/24/2019 11:00:01.780 AM","-0.218","4.879"
"371","10/24/2019 11:00:01.781 AM","-0.219","4.879"
"372","10/24/2019 11:00:01.782 AM","-0.217","4.880"
"373","10/24/2019 11:00:01.783 AM","-0.217","4.880"
"374","10/24/2019 11:00:01.784 AM","-0.218","4.880"
"375","10/24/2019 11:00:01.785 AM","-0.217","4.880"
"376","10/24/2019 11:00:01.786 AM","-0.217","4.880"
"377","10/24/2019 11:00:01.787 AM","-0.218","4.880"
"378","10/24/2019 11:00:01.788 AM","-0.218","4.880"
"379","10/24/2019 11:00:01.789 AM","-0.218","4.879"
"380","10/24/2019 11:00:01.790 AM","-0.218","4.881"
"381","10/24/2019 11:00:01.791 AM","-0.218","4.881"
"382","10/24/2019 11:00:01.792 AM","-0.217","4.881"
"383","10/24/2019 11:00:01.793 AM","-0.218","4.880"
"384","10/24/2019 11:00:01.794 AM","-0.219","4.881"
"385","10/24/2019 11:00:01.795 AM","-0.218","4.880"
"386","10/24/2019 11:00:01.796 AM","-0.217","4.880"
"387","10/24/2019 11:00:01.797 AM","-0.217","4.880"
"388","10/24/2019 11:00:01.798 AM","-0.217","4.880"
"389","10/24/2019 11:00:01.799 AM","-0.217","4.880"
"390","10/24/2019 11:00:01.800 AM","-0.217","4.879"
"391","10/24/2019 11:00:01.801 AM","-0.217","4.880"
"392","10/24/2019 11:00:01.802 AM","-0.217","4.880"
"393","10/24/2019 11:00:01.803 AM","-0.217","4.880"
"394","10/24/2019 11:00:01.804 AM","-0.216","4.881"
"395","10/24/2019 11:00:01.805 AM","-0.217","4.880"
"396","10/24/2019 11:00:01.806 AM","-0.216","4.880"
"397","10/24/2019 11:00:01.807 AM","-0.216","4.880"
"398","10/24/2019 11:00:01.808 AM","-0.216","4.880"
"399","10/24/2019 11:00:01.809 AM","-0.216","4.881"
"400","10/24/2019 11:00:01.810 AM","-0.215","4.880"
"401","10/24/2019 11:00:01.811 AM","-0.216","4.880"
"402","10/24/2019 11:00:01.812 AM","-0.216","4.880"
"403","10/24/2019 11:00:01.813 AM","-0.216","4.880"
"404","10/24/2019 11:00:01.814 AM","-0.215","4.880"
"405","10/24/2019 11:00:01.815 AM","-0.215","4.880"
"406","10/24/2019 11:00:01.816 AM","-0.215","4.880"
"407","10/24/2019 11:00:01.817 AM","-0.214","4.880"
"408","10/24/2019 11:00:01.818 AM","-0.213","4.880"
"409","10/24/2019 11:00:01.819 AM","-0.213","4.880"
"410","10/24/2019 11:00:01.820 AM","-0.213","4.880"
"411","10/24/2019 11:00:01.821 AM","-0.213","4.880"
"412","10/24/2019 11:00:01.822 AM","-0.214","4.881"
"413","10/24/2019 11:00:01.823 AM","-0.213","4.880"
"414","10/24/2019 11:00:01.824 AM","-0.213","4.880"
"415","10/24/2019 11:00:01.825 AM","-0.213","4.881"
"416","10/24/2019 11:00:01.826 AM","-0.212","4.881"
"417","10/24/2019 11:00:01.827 AM","-0.213","4.881"
"418","10/24/2019 11:00:01.828 AM","-0.213","4.881"
"419","10/24/2019 11:00:01.829 AM","-0.213","4.882"
"420","10/24/2019 11:00:01.830 AM","-0.213","4.882"
"421","10/24/2019 11:00:01.831 AM","-0.213","4.881"
"422","10/24/2019 11:00:01.832 AM","-0.212","4.882"
"423","10/24/2019 11:00:01.833 AM","-0.211","4.880"
"424","10/24/2019 11:00:01.834 AM","-0.212","4.882"
"425","10/24/2019 11:00:01.835 AM","-0.211","4.881"
"426","10/24/2019 11:00:01.836 AM","-0.211","4.881"
"427","10/24/2019 11:00:01.837 AM","-0.211","4.882"
"428","10/24/2019 11:00:01.838 AM","-0.212","4.880"
"429","10/24/2019 11:00:01.839 AM","-0.211","4.881"
"430","10/24/2019 11:00:01.840 AM","-0.211","4.881"
"431","10/24/2019 11:00:01.841 AM","-0.211","4.882"
"432","10/24/2019 11:00:01.842 AM","-0.211","4.882"
"433","10/24/2019 11:00:01.843 AM","-0.211","4.882"
"434","10/24/2019 11:00:01.844 AM","-0.211","4.881"
"435","10/24/2019 11:00:01.845 AM","-0.211","4.881"
"436","10/24/2019 11:00:01.846 AM","-0.210","4.881"
"437","10/24/2019 11:00:01.847 AM","-0.211","4.881"
"438","10/24/2019 11:00:01.848 AM","-0.211","4.881"
"439","10/24/2019 11:00:01.849 AM","-0.211","4.880"
"440","10/24/2019 11:00:01.850 AM","-0.211","4.881"
"441","10/24/2019 11:00:01.851 AM","-0.211","4.881"
"442","10/24/2019 11:00:01.852 AM","-0.211","4.881"
"443","10/24/2019 11:00:01.853 AM","-0.211","4.881"
