"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 7130"
"Start Time: 10/24/2019 10:45:19.445 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"184","10/24/2019 10:45:19.629 AM","-0.777","1.424"
"185","10/24/2019 10:45:19.630 AM","-0.779","1.424"
"186","10/24/2019 10:45:19.631 AM","-0.778","1.423"
"187","10/24/2019 10:45:19.632 AM","-0.778","1.423"
"188","10/24/2019 10:45:19.633 AM","-0.778","1.423"
"189","10/24/2019 10:45:19.634 AM","-0.777","1.423"
"190","10/24/2019 10:45:19.635 AM","-0.778","1.422"
"191","10/24/2019 10:45:19.636 AM","-0.777","1.423"
"192","10/24/2019 10:45:19.637 AM","-0.777","1.423"
"193","10/24/2019 10:45:19.638 AM","-0.778","1.422"
"194","10/24/2019 10:45:19.639 AM","-0.777","1.423"
"195","10/24/2019 10:45:19.640 AM","-0.777","1.422"
"196","10/24/2019 10:45:19.641 AM","-0.777","1.421"
"197","10/24/2019 10:45:19.642 AM","-0.777","1.422"
"198","10/24/2019 10:45:19.643 AM","-0.776","1.422"
"199","10/24/2019 10:45:19.644 AM","-0.777","1.422"
"200","10/24/2019 10:45:19.645 AM","-0.777","1.422"
"201","10/24/2019 10:45:19.646 AM","-0.776","1.422"
"202","10/24/2019 10:45:19.647 AM","-0.776","1.421"
"203","10/24/2019 10:45:19.648 AM","-0.776","1.421"
"204","10/24/2019 10:45:19.649 AM","-0.775","1.422"
"205","10/24/2019 10:45:19.650 AM","-0.776","1.421"
"206","10/24/2019 10:45:19.651 AM","-0.775","1.421"
"207","10/24/2019 10:45:19.652 AM","-0.774","1.421"
"208","10/24/2019 10:45:19.653 AM","-0.775","1.421"
"209","10/24/2019 10:45:19.654 AM","-0.776","1.421"
"210","10/24/2019 10:45:19.655 AM","-0.774","1.421"
"211","10/24/2019 10:45:19.656 AM","-0.775","1.421"
"212","10/24/2019 10:45:19.657 AM","-0.774","1.421"
"213","10/24/2019 10:45:19.658 AM","-0.774","1.421"
"214","10/24/2019 10:45:19.659 AM","-0.775","1.421"
"215","10/24/2019 10:45:19.660 AM","-0.774","1.421"
"216","10/24/2019 10:45:19.661 AM","-0.774","1.421"
"217","10/24/2019 10:45:19.662 AM","-0.774","1.421"
"218","10/24/2019 10:45:19.663 AM","-0.773","1.421"
"219","10/24/2019 10:45:19.664 AM","-0.774","1.421"
"220","10/24/2019 10:45:19.665 AM","-0.773","1.420"
"221","10/24/2019 10:45:19.666 AM","-0.774","1.420"
"222","10/24/2019 10:45:19.667 AM","-0.773","1.421"
"223","10/24/2019 10:45:19.668 AM","-0.773","1.420"
"224","10/24/2019 10:45:19.669 AM","-0.773","1.420"
"225","10/24/2019 10:45:19.670 AM","-0.774","1.421"
"226","10/24/2019 10:45:19.671 AM","-0.774","1.421"
"227","10/24/2019 10:45:19.672 AM","-0.774","1.421"
"228","10/24/2019 10:45:19.673 AM","-0.773","1.421"
"229","10/24/2019 10:45:19.674 AM","-0.774","1.420"
"230","10/24/2019 10:45:19.675 AM","-0.773","1.420"
"231","10/24/2019 10:45:19.676 AM","-0.773","1.421"
"232","10/24/2019 10:45:19.677 AM","-0.774","1.421"
"233","10/24/2019 10:45:19.678 AM","-0.774","1.420"
"234","10/24/2019 10:45:19.679 AM","-0.774","1.420"
"235","10/24/2019 10:45:19.680 AM","-0.774","1.420"
"236","10/24/2019 10:45:19.681 AM","-0.774","1.420"
"237","10/24/2019 10:45:19.682 AM","-0.774","1.421"
"238","10/24/2019 10:45:19.683 AM","-0.774","1.420"
"239","10/24/2019 10:45:19.684 AM","-0.774","1.420"
"240","10/24/2019 10:45:19.685 AM","-0.774","1.420"
"241","10/24/2019 10:45:19.686 AM","-0.775","1.420"
"242","10/24/2019 10:45:19.687 AM","-0.774","1.420"
"243","10/24/2019 10:45:19.688 AM","-0.775","1.420"
"244","10/24/2019 10:45:19.689 AM","-0.775","1.421"
"245","10/24/2019 10:45:19.690 AM","-0.775","1.420"
"246","10/24/2019 10:45:19.691 AM","-0.775","1.420"
"247","10/24/2019 10:45:19.692 AM","-0.775","1.420"
"248","10/24/2019 10:45:19.693 AM","-0.776","1.419"
"249","10/24/2019 10:45:19.694 AM","-0.776","1.420"
"250","10/24/2019 10:45:19.695 AM","-0.776","1.419"
"251","10/24/2019 10:45:19.696 AM","-0.777","1.420"
"252","10/24/2019 10:45:19.697 AM","-0.776","1.420"
"253","10/24/2019 10:45:19.698 AM","-0.776","1.420"
"254","10/24/2019 10:45:19.699 AM","-0.776","1.421"
"255","10/24/2019 10:45:19.700 AM","-0.776","1.419"
"256","10/24/2019 10:45:19.701 AM","-0.777","1.420"
"257","10/24/2019 10:45:19.702 AM","-0.776","1.421"
"258","10/24/2019 10:45:19.703 AM","-0.776","1.420"
"259","10/24/2019 10:45:19.704 AM","-0.777","1.420"
"260","10/24/2019 10:45:19.705 AM","-0.777","1.420"
"261","10/24/2019 10:45:19.706 AM","-0.777","1.420"
"262","10/24/2019 10:45:19.707 AM","-0.777","1.420"
"263","10/24/2019 10:45:19.708 AM","-0.776","1.420"
"264","10/24/2019 10:45:19.709 AM","-0.777","1.420"
"265","10/24/2019 10:45:19.710 AM","-0.777","1.420"
"266","10/24/2019 10:45:19.711 AM","-0.777","1.420"
"267","10/24/2019 10:45:19.712 AM","-0.777","1.420"
"268","10/24/2019 10:45:19.713 AM","-0.777","1.421"
"269","10/24/2019 10:45:19.714 AM","-0.777","1.420"
"270","10/24/2019 10:45:19.715 AM","-0.777","1.421"
"271","10/24/2019 10:45:19.716 AM","-0.777","1.421"
"272","10/24/2019 10:45:19.717 AM","-0.777","1.420"
"273","10/24/2019 10:45:19.718 AM","-0.777","1.421"
"274","10/24/2019 10:45:19.719 AM","-0.777","1.421"
"275","10/24/2019 10:45:19.720 AM","-0.776","1.421"
"276","10/24/2019 10:45:19.721 AM","-0.777","1.421"
"277","10/24/2019 10:45:19.722 AM","-0.777","1.421"
"278","10/24/2019 10:45:19.723 AM","-0.776","1.422"
"279","10/24/2019 10:45:19.724 AM","-0.776","1.421"
"280","10/24/2019 10:45:19.725 AM","-0.776","1.422"
"281","10/24/2019 10:45:19.726 AM","-0.776","1.421"
"282","10/24/2019 10:45:19.727 AM","-0.776","1.423"
"283","10/24/2019 10:45:19.728 AM","-0.777","1.422"
"284","10/24/2019 10:45:19.729 AM","-0.776","1.423"
"285","10/24/2019 10:45:19.730 AM","-0.776","1.423"
"286","10/24/2019 10:45:19.731 AM","-0.776","1.422"
"287","10/24/2019 10:45:19.732 AM","-0.776","1.422"
"288","10/24/2019 10:45:19.733 AM","-0.776","1.423"
"289","10/24/2019 10:45:19.734 AM","-0.776","1.423"
"290","10/24/2019 10:45:19.735 AM","-0.775","1.423"
"291","10/24/2019 10:45:19.736 AM","-0.775","1.423"
"292","10/24/2019 10:45:19.737 AM","-0.776","1.422"
"293","10/24/2019 10:45:19.738 AM","-0.774","1.423"
"294","10/24/2019 10:45:19.739 AM","-0.775","1.422"
"295","10/24/2019 10:45:19.740 AM","-0.774","1.423"
"296","10/24/2019 10:45:19.741 AM","-0.774","1.423"
"297","10/24/2019 10:45:19.742 AM","-0.774","1.423"
"298","10/24/2019 10:45:19.743 AM","-0.774","1.423"
"299","10/24/2019 10:45:19.744 AM","-0.774","1.423"
"300","10/24/2019 10:45:19.745 AM","-0.774","1.423"
"301","10/24/2019 10:45:19.746 AM","-0.774","1.424"
"302","10/24/2019 10:45:19.747 AM","-0.774","1.423"
"303","10/24/2019 10:45:19.748 AM","-0.774","1.423"
"304","10/24/2019 10:45:19.749 AM","-0.774","1.422"
"305","10/24/2019 10:45:19.750 AM","-0.773","1.423"
"306","10/24/2019 10:45:19.751 AM","-0.774","1.422"
"307","10/24/2019 10:45:19.752 AM","-0.774","1.423"
"308","10/24/2019 10:45:19.753 AM","-0.774","1.423"
"309","10/24/2019 10:45:19.754 AM","-0.773","1.423"
"310","10/24/2019 10:45:19.755 AM","-0.774","1.421"
"311","10/24/2019 10:45:19.756 AM","-0.773","1.423"
"312","10/24/2019 10:45:19.757 AM","-0.774","1.423"
"313","10/24/2019 10:45:19.758 AM","-0.774","1.423"
"314","10/24/2019 10:45:19.759 AM","-0.774","1.422"
"315","10/24/2019 10:45:19.760 AM","-0.774","1.422"
"316","10/24/2019 10:45:19.761 AM","-0.773","1.421"
"317","10/24/2019 10:45:19.762 AM","-0.774","1.421"
"318","10/24/2019 10:45:19.763 AM","-0.774","1.422"
"319","10/24/2019 10:45:19.764 AM","-0.774","1.422"
"320","10/24/2019 10:45:19.765 AM","-0.774","1.422"
"321","10/24/2019 10:45:19.766 AM","-0.774","1.422"
"322","10/24/2019 10:45:19.767 AM","-0.775","1.422"
"323","10/24/2019 10:45:19.768 AM","-0.775","1.421"
"324","10/24/2019 10:45:19.769 AM","-0.775","1.422"
"325","10/24/2019 10:45:19.770 AM","-0.775","1.423"
"326","10/24/2019 10:45:19.771 AM","-0.775","1.422"
"327","10/24/2019 10:45:19.772 AM","-0.776","1.423"
"328","10/24/2019 10:45:19.773 AM","-0.775","1.423"
"329","10/24/2019 10:45:19.774 AM","-0.776","1.423"
"330","10/24/2019 10:45:19.775 AM","-0.776","1.423"
"331","10/24/2019 10:45:19.776 AM","-0.775","1.423"
"332","10/24/2019 10:45:19.777 AM","-0.776","1.423"
"333","10/24/2019 10:45:19.778 AM","-0.776","1.423"
"334","10/24/2019 10:45:19.779 AM","-0.776","1.423"
"335","10/24/2019 10:45:19.780 AM","-0.775","1.422"
"336","10/24/2019 10:45:19.781 AM","-0.776","1.422"
"337","10/24/2019 10:45:19.782 AM","-0.776","1.423"
"338","10/24/2019 10:45:19.783 AM","-0.776","1.424"
"339","10/24/2019 10:45:19.784 AM","-0.777","1.423"
"340","10/24/2019 10:45:19.785 AM","-0.776","1.423"
"341","10/24/2019 10:45:19.786 AM","-0.776","1.424"
"342","10/24/2019 10:45:19.787 AM","-0.776","1.424"
"343","10/24/2019 10:45:19.788 AM","-0.777","1.423"
"344","10/24/2019 10:45:19.789 AM","-0.776","1.423"
"345","10/24/2019 10:45:19.790 AM","-0.777","1.423"
"346","10/24/2019 10:45:19.791 AM","-0.777","1.423"
"347","10/24/2019 10:45:19.792 AM","-0.777","1.423"
"348","10/24/2019 10:45:19.793 AM","-0.777","1.424"
"349","10/24/2019 10:45:19.794 AM","-0.777","1.423"
"350","10/24/2019 10:45:19.795 AM","-0.777","1.424"
"351","10/24/2019 10:45:19.796 AM","-0.777","1.424"
"352","10/24/2019 10:45:19.797 AM","-0.777","1.424"
"353","10/24/2019 10:45:19.798 AM","-0.777","1.423"
"354","10/24/2019 10:45:19.799 AM","-0.776","1.424"
"355","10/24/2019 10:45:19.800 AM","-0.776","1.423"
"356","10/24/2019 10:45:19.801 AM","-0.777","1.423"
"357","10/24/2019 10:45:19.802 AM","-0.777","1.423"
"358","10/24/2019 10:45:19.803 AM","-0.776","1.422"
"359","10/24/2019 10:45:19.804 AM","-0.776","1.423"
"360","10/24/2019 10:45:19.805 AM","-0.776","1.422"
"361","10/24/2019 10:45:19.806 AM","-0.777","1.422"
"362","10/24/2019 10:45:19.807 AM","-0.776","1.424"
"363","10/24/2019 10:45:19.808 AM","-0.776","1.422"
"364","10/24/2019 10:45:19.809 AM","-0.776","1.422"
"365","10/24/2019 10:45:19.810 AM","-0.776","1.422"
"366","10/24/2019 10:45:19.811 AM","-0.775","1.422"
"367","10/24/2019 10:45:19.812 AM","-0.775","1.422"
"368","10/24/2019 10:45:19.813 AM","-0.776","1.422"
"369","10/24/2019 10:45:19.814 AM","-0.775","1.421"
"370","10/24/2019 10:45:19.815 AM","-0.776","1.421"
"371","10/24/2019 10:45:19.816 AM","-0.775","1.422"
"372","10/24/2019 10:45:19.817 AM","-0.775","1.421"
"373","10/24/2019 10:45:19.818 AM","-0.775","1.421"
"374","10/24/2019 10:45:19.819 AM","-0.774","1.421"
"375","10/24/2019 10:45:19.820 AM","-0.775","1.421"
"376","10/24/2019 10:45:19.821 AM","-0.775","1.421"
"377","10/24/2019 10:45:19.822 AM","-0.775","1.421"
"378","10/24/2019 10:45:19.823 AM","-0.774","1.421"
"379","10/24/2019 10:45:19.824 AM","-0.775","1.421"
"380","10/24/2019 10:45:19.825 AM","-0.774","1.421"
"381","10/24/2019 10:45:19.826 AM","-0.774","1.422"
"382","10/24/2019 10:45:19.827 AM","-0.774","1.421"
"383","10/24/2019 10:45:19.828 AM","-0.775","1.421"
"384","10/24/2019 10:45:19.829 AM","-0.774","1.421"
"385","10/24/2019 10:45:19.830 AM","-0.774","1.421"
"386","10/24/2019 10:45:19.831 AM","-0.774","1.420"
"387","10/24/2019 10:45:19.832 AM","-0.774","1.421"
"388","10/24/2019 10:45:19.833 AM","-0.774","1.421"
"389","10/24/2019 10:45:19.834 AM","-0.774","1.420"
"390","10/24/2019 10:45:19.835 AM","-0.774","1.421"
"391","10/24/2019 10:45:19.836 AM","-0.774","1.421"
"392","10/24/2019 10:45:19.837 AM","-0.774","1.421"
"393","10/24/2019 10:45:19.838 AM","-0.774","1.421"
"394","10/24/2019 10:45:19.839 AM","-0.774","1.421"
"395","10/24/2019 10:45:19.840 AM","-0.774","1.421"
"396","10/24/2019 10:45:19.841 AM","-0.774","1.420"
"397","10/24/2019 10:45:19.842 AM","-0.774","1.421"
"398","10/24/2019 10:45:19.843 AM","-0.774","1.421"
"399","10/24/2019 10:45:19.844 AM","-0.774","1.421"
"400","10/24/2019 10:45:19.845 AM","-0.775","1.420"
"401","10/24/2019 10:45:19.846 AM","-0.774","1.420"
"402","10/24/2019 10:45:19.847 AM","-0.773","1.420"
"403","10/24/2019 10:45:19.848 AM","-0.774","1.420"
"404","10/24/2019 10:45:19.849 AM","-0.774","1.420"
"405","10/24/2019 10:45:19.850 AM","-0.774","1.420"
"406","10/24/2019 10:45:19.851 AM","-0.774","1.421"
"407","10/24/2019 10:45:19.852 AM","-0.774","1.420"
"408","10/24/2019 10:45:19.853 AM","-0.775","1.421"
"409","10/24/2019 10:45:19.854 AM","-0.774","1.421"
"410","10/24/2019 10:45:19.855 AM","-0.775","1.421"
"411","10/24/2019 10:45:19.856 AM","-0.774","1.421"
"412","10/24/2019 10:45:19.857 AM","-0.774","1.421"
"413","10/24/2019 10:45:19.858 AM","-0.775","1.421"
"414","10/24/2019 10:45:19.859 AM","-0.775","1.421"
"415","10/24/2019 10:45:19.860 AM","-0.775","1.421"
"416","10/24/2019 10:45:19.861 AM","-0.775","1.421"
"417","10/24/2019 10:45:19.862 AM","-0.776","1.420"
"418","10/24/2019 10:45:19.863 AM","-0.776","1.421"
"419","10/24/2019 10:45:19.864 AM","-0.775","1.421"
"420","10/24/2019 10:45:19.865 AM","-0.775","1.421"
"421","10/24/2019 10:45:19.866 AM","-0.775","1.421"
"422","10/24/2019 10:45:19.867 AM","-0.776","1.421"
"423","10/24/2019 10:45:19.868 AM","-0.776","1.422"
"424","10/24/2019 10:45:19.869 AM","-0.775","1.421"
"425","10/24/2019 10:45:19.870 AM","-0.776","1.421"
"426","10/24/2019 10:45:19.871 AM","-0.776","1.422"
"427","10/24/2019 10:45:19.872 AM","-0.775","1.421"
"428","10/24/2019 10:45:19.873 AM","-0.776","1.422"
"429","10/24/2019 10:45:19.874 AM","-0.776","1.423"
"430","10/24/2019 10:45:19.875 AM","-0.776","1.421"
"431","10/24/2019 10:45:19.876 AM","-0.776","1.422"
"432","10/24/2019 10:45:19.877 AM","-0.776","1.421"
"433","10/24/2019 10:45:19.878 AM","-0.777","1.422"
"434","10/24/2019 10:45:19.879 AM","-0.777","1.422"
"435","10/24/2019 10:45:19.880 AM","-0.776","1.423"
"436","10/24/2019 10:45:19.881 AM","-0.776","1.423"
"437","10/24/2019 10:45:19.882 AM","-0.776","1.423"
"438","10/24/2019 10:45:19.883 AM","-0.777","1.423"
"439","10/24/2019 10:45:19.884 AM","-0.777","1.423"
"440","10/24/2019 10:45:19.885 AM","-0.776","1.423"
"441","10/24/2019 10:45:19.886 AM","-0.776","1.423"
"442","10/24/2019 10:45:19.887 AM","-0.776","1.424"
"443","10/24/2019 10:45:19.888 AM","-0.776","1.424"
